line id verse number,urdu transliteration text,english translation text
,"Bhai bhai pukarti rahi mai,phir bhi khanjar nahi ruka amma","I kept calling for my brother but the dagger didn't stop, Mother"
,"shimr ne ki phir aisi ghustakhi..(2) mujhse dekha nahi gaya amma
I couldn't watch shimr's insolence, Mother",
,"bhai bhai pukarti rahi mai,phir bhi khanjar nahi ruka amma","I kept calling for my brother but the dagger didn't stop, Mother"
,"Tum jo zulfe sawara karti thiunhi zulfo mein haath tha uskajaha'n bose diye they nana ne
Were the same ones shimr held","The locks of hair that you used to brush
Where The Prophet used to kiss"
,"usi gardan se khoo'n tapakta thasare shabbir yu uthaye hueshimr khaime tak aagaya amma
Carrying the head of Hussain","Is the neck where blood poured
He reached our camp, Mother"
,"bhai bhai pukarti rahi mai,phir bhi khanjar nahi ruka amma","I kept calling for my brother but the dagger didn't stop, Mother"
,"Dekh kar mujhko bayn karte hueshimr har baar muskarata raha
shimr saw me lament for Hussain",And he kept smiling
,meri nazro ke saamne zalimwaar ginkar churi chalata raha,"I witnessed the oppressor
attack with the knives
there were precisely…"
,"haye 13 zarbe thi kund khanjar thaaur shabbir ka gala amma
And Hussain's throat, Mother",13 swords and a dull dagger
,"bhai bhai pukarti rahi mai,phir bhi khanjar nahi ruka amma","I kept calling for my brother but the dagger didn't stop, Mother"
,"Charo janib se gher rakha thatere noore nazar ko lashkar neteer barsata tha koi uspar
Surrounded from all 4 sides
Some rained arrows onto him",Was the light of your eyes
,koi patthar se maarta thahaye ret zakhmo pe wo girata rahajisko patthar nahi mila amma,"Some threw rocks at Him
And those who couldn't find rocks poured sand on his wounds, Mother"
,"bhai bhai pukarti rahi mai,phir bhi khanjar nahi ruka amma","I kept calling for my brother but the dagger didn't stop, Mother"
,Haye jab chalaya tha shimr ne khanjarmaine aanko'n se apni dekha thahaath apne uthake pehlu se,"When shimr ran his dagger
I witnessed with my own eyes
You lifted your hands"
,haath apne uthake pehlu setune sukhe gale pe rakha tha,"You lifted your hands
And placed them on Hussain's parched throat"
,ungliya'n zakhmi hogayi hongihaath mujhse to naa chupa amma,"Your fingers must be injured
Don't hide your hands from me, Mother"
,"bhai bhai pukarti rahi mai,phir bhi khanjar nahi ruka amma","I kept calling for my brother but the dagger didn't stop, Mother"
