line id verse number,urdu transliteration text,english translation text
,"Ay meri Bibi
Marshia Translations | ISIJ of Toronto",O my Bibi
,"Tere dar pe istighasa he,
tera mamnoon meri shehzadi ye jaha sara hai
Marshia Translations | ISIJ of Toronto","We are praying at your door, the entire Universe is grateful to you."
,"Tu hame hifz or amaan dede,
apni chadar ke saiban dede
Marshia Translations | ISIJ of Toronto","Give us peace and security,Give us shelter under your cloak"
,"Teri kudrat me kya nahi bibi,
tu jise chahe do jahaan dede
Marshia Translations | ISIJ of Toronto","What is not in your power  O Bibi? If you wish, you can grant us this world and the hereafter"
,"Tujko ummat ne yu sataaya hai,
marghe mohsin pe bhi rulaaya hai
Marshia Translations | ISIJ of Toronto","The Ummah has troubled you, the death of Mohsin made you cry"
,"Tujko baba ke baad ummat ne,
haaye darbaar me bulaaya hai
Marshia Translations | ISIJ of Toronto","After the death of your father,they humiliated you by calling you to the court"
,"Ay meri Bibi
Marshia Translations | ISIJ of Toronto",O my Bibi
,"Aansu-o mein dua mangi hai,
teri tasbeeh hi parhke dil ne tuje pukaara hai
Marshia Translations | ISIJ of Toronto","We have asked for our desires with tearful eyes, we have recited your tasbeeh and our hearts have called out to you"
,"Farshe majlis pe aur musalle par,
har jawaa keh raha hai roro kar
Marshia Translations | ISIJ of Toronto","At a majlis or on the musalla,every youth is crying out"
,"Ham rahe na rahe magar bibi,
ta qayamat rahe gham-e-sarwar
Marshia Translations | ISIJ of Toronto","O Bibi, whether we remain or not, the sorrow of Hussain will remain forever"
,"Un shaheedo ka ye mukadar hai,
sayibaan inka teri chadar hai,
Marshia Translations | ISIJ of Toronto",Alas! What destiny awaits those martyrs have who are under theshelter of your cloak
,"Unke sino pe ay meri bibi,
daaghe maatam nishaane haider hai
Marshia Translations | ISIJ of Toronto","The marks of Matam that are evident on their chests, are their symbols of bravery."
,"Ay meri Bibi
Marshia Translations | ISIJ of Toronto",O my Bibi
,"Tere darpe sar jhukaa te hai,
har husayni ka tere tukro pe hi guzaara hai
Marshia Translations | ISIJ of Toronto","We have come humbly to your door, every Husayni is obliged to you for everything"
