line id verse number,urdu transliteration text,english translation text
,"PYAASI HAI SAKINA
AYE BAD-E-SABA JA KE YE AMMO KO BATANA PYASI HAI SAKINA(SA
Marshia Translations | ISIJ of Toronto","Oh fresh wind of the morning, go and tell my uncle, Sakina is thirsty"
,"ISS CHOTE SE SIN MEIN YEH SITAM MAIN NE UTHAYE.
ALLAH KISSI KO NA YATEEM AISA BANAYE.
Marshia Translations | ISIJ of Toronto","In such a tender age, I have endured such pain. May Allah never make anyone an orphan like this"
,"KHUD APNE LAHO MEIN KOI BACHI NA NAHAYE.
MAIN TUM KO BOLATI RAHI TUM BHI TU NA AYE.
Marshia Translations | ISIJ of Toronto",No child should drown in their own blood. I kept calling you but you never came!
,"MAIN BAN GAYI BAD-ASAL LAEENO KA NISHANA
Marshia Translations | ISIJ of Toronto","After Asr, I became the target of the enemies"
,"PANI KI TALAB MUJH KO KHILATI RAHI THOKAR.
KEHTA THA LAEEN DOON GA MAIN FOJON KO PILA KAR.
Marshia Translations | ISIJ of Toronto",The longing for water kept killing meThe enemy said I will give you water once I have quenched my army
,"JAB SHIMAR LAEEN KAR CHUKA SAIRAB YEH LASHKAR.
DIKHLA KE MUJHE PHAINK DIYA PANI ZAMEEN PAR.
Marshia Translations | ISIJ of Toronto",After shimr quenched his own army’s thirst. He would spill the water on the ground in front of me
,"TAB SAMJHI MAIN KYA HOOTA HAI UMEED DILANA PYASI HAI SAKINA(SA). IK JAAM HOWA SHAM-E-GHAREEBAN MEIN MUYASAR.
Marshia Translations | ISIJ of Toronto",Then I saw what it meant to break someone's heart. On shame ghareeban one flask was given
,"WOH KOZA MAIN RAKH AYI THI ASGHAR(AS) KI LAHAD PAR.
THA MUJH SE BHI CHOTA MERA BAHIYA MERA DILBAR.
Marshia Translations | ISIJ of Toronto","I went and put that flask on Asgher’s grave. He was younger than me, my darling brother"
,"SHARMINDA MAIN HO JATI CHACHA PYAS BHUJA KAR.
AB APNE HI HATHON SE MERI PYAS BHUJANA
Marshia Translations | ISIJ of Toronto",I would have been embarrassed if I drank water before him. Now you come and quench my thirst with your own hands
,"IK RASSI MEIN HUM SAB KE GALE BANDH KE AADA.
KARTE HOWAY TASHEER CHALE JANIB-E-KUFA.
Marshia Translations | ISIJ of Toronto",The enemies tied us in one ropeThey were taunting us on the way to Kufa
,"UTHTI THI JO PHUPHIYAAN TU GALA KHICHTA THA MERA.
Marshia Translations | ISIJ of Toronto","And the hardship that I was shorter than the rest. When my aunties got up, my neck would get pulled
OUR OSS PE MUSIBAT YE THI QAD CHOTA THA MERA."
,"GARDAN KA MERE ZAKHM CHACHA DEKHNE AANA
Marshia Translations | ISIJ of Toronto",Now come and look at the wounds on my neck
,"ANWAR: YE SADA PARCHAM-E-ABBAS(AS) SE AYI.
MAIN BHOOL NAHI SAKTA SAKINA(SA) MERI BACHI.
Marshia Translations | ISIJ of Toronto","‘Anwer’, the flag of Abbas still says this, I cannot forget o my darling Sakina"
,"KATE GAYE BAZU MERE MAJBOOR THA BIBI(SA).
MASHKEEZA ALAM MEIN HAI LAGA DEKH LE AB BHI.
Marshia Translations | ISIJ of Toronto","My hands were cut, I was helplessBut look, there is a flask on my alam even today"
,"PARCHAM KA MERE KAM HAI DUNYA KO BATANA PYASI HAI SAKINA(SA).
Marshia Translations | ISIJ of Toronto","My alam tells the word till today, Sakina is still thirsty!"
