line id verse number,urdu transliteration text,english translation text
,"Teri Ummat Ne Mere Dar Ko Jalaya Baba.
Phir Wo Jalta Howa Dar Mujh Pe Giraya Baba.","O Father, your nation burned my door and then they dropped the burning door onto me!"
,Marshia Translations | ISIJ of Toronto,
,"Rakh Thi Sholay The Sehme Howay Bache Ya Dhuwan.
Mere Aangan Mein Tha Ik Sham-e-Ghareeban Ka Samaa.
Dar Hata Kar Mujhe Fiza(SA) ne Uthaya Baba.","There were ashes and flames and distraught children. In front of me was the scene of sham-e-ghariba. After lifting the door, Fizza helped me get up, O father!"
,"Laut Kar Ayi Tu Chehra Bhi Mera Zakhmi Tha.
Meri Zainab(SA) Ko Meri Peshi Ka Pehla Noha.
Mere Balon Ki Safaidi Ne Sunaya Baba.","As I returned, my face was wound too. The first eulogy that Zainab heard was through my hair turning white, O father!"
,Le Chale Qaidi Bana Kar Jo Ali(AS) Ke Dushman.Main Chora Nahi Haider(AS) Ki Abba Ka Daman.Taziyano Ne Magar Mujh Se Choraya Baba.,"Ali was taken captive, I did not let go of his cloak but the enemies forced me to let go after whipping me, O father!"
,"Baith Kar Parhti Hoon Mushkil Se Namaz-e-Shab Bhi.
Phir Bhi Abbas(AS) Ki Khilqat Ki Dua Bholi Nahi.
Jab Bhi Zakhmi Howay Hathon Ko Uthaya Baba.","With difficulty I sit to pray Namaz-e-shab, I did not forget to pray for the creation of Abbas, whenever I lifted my injured arms for Dua, O Father!"
,"Zakhmi Halat Mein Bhi Dehleez Se Bahir Ayi.
Our Ali un Waliullah Bacha Kar Layi.
Ahad Jo Main Ne Kiya Tha Woh Nibhaya Baba.","While wounded I came out to save the message of Ali-Un Waliyullah. I fulfilled the promise which I made to you, O Father!"
,"Koan Sa Dar Hai Jahan Aap Ki Beti Na Gayi.
Are Baat Sunna Tu Kuja Youn Hoi Izzat Meri.
Koi Darwaze Se Bahir Nahi Aya Baba.","Is there a door which I did not go to?But my dignity was such that no one came to listen to me, O Father!"
,"Khud Yeh Dekha Hai Tere Sheher Ki Dewaron Ne.
Kaisi Gurbat Thi Hathon Mein Sitam Daron Ne.
Rasiyaan Band Ke Haider(AS) Ko Phiraya Baba.","The walls of Medina are witness to the loneliness of Ali. The enemies tied Him in ropes and paraded Him around, O Father!"
,"Jis Jaga Aap Ne Ruk Ruk Ke Ijazat Mangi.
Wahan Gustakh Musalmano Ne Baiyat Mangi.
Arey Koi Sholay Tu Koi Lakriyaan Laya Baba.","The audacious ‘muslims’ asked for allegiance in the same place where you asked permission to enter. Some brought flames and others brought fire, O Father!"
,"Arsh Our Farsh Pe :MUHSIN: Howa Kuhram Bapa.
Jis Ghari Ro Ke Wilayat Ki Shaheeda Ne Kaha.
Mujh Ko Hans Hans Ke Zamane Ne Rulaya Baba.","In Heaven and Earth, Muhsin, There was a cry, When the first martyr for Wilayat said, “The people found joy in making me cry, O Father!”"
