line id verse number,urdu transliteration text,english translation text
,"Mujh ko Tanha...
Introductory Note:","Poet conceptualizes what Fatema-e-Sughra (sa) may have said to her father Imam Hussain (as) as he departed, leaving her back in Madina."
,Mujhko mehmil me bhale tum na bithaana Baba,You do not need to seat me under the shaded canopy
,Mujhko tanha na kabhi chorke jaana Baba,Father! Leave me not alone
,Gar khataa mujhse huwi hai to khataa maaf karo,"If it is such that I have erred, then pardon my error"
,Maardaale na mujhe aapka jaana Baba,For it could be that (the grief of) your leaving will cause me to die
,Mujhko tanha na kabhi chorke jaana Baba,Father! Leave me not alone
,Dekh tayyaar Sakina hai Ali Akber bhi,"Look, Sakina and Ali Akber are ready to go with you"
,Hun agar ghair to tum itna bataana Baba,"If I am a stranger to you, then please let me know"
,Mujhko tanha na kabhi chorke jaana Baba,Father! Leave me not alone
,Tum se shikwa na karungi apni bimaari ka,Never again shall I complain to you of my illness
,Khud hi le lungi dawa tum na pilaana Baba,"I shall have my medicine by myself, you don't need to make me take it"
,Mujhko tanha na kabhi chorke jaana Baba,Father! Leave me not alone
,Saath Asgher ko liye jaane ka maqsad kya hai,What's the reason of taking Ashger with you
,Apni bimaar se tum ye na chupaana Baba,Don't hide the reason from your unwell daughter
,Mujhko tanha na kabhi chorke jaana Baba,Father! Leave me not alone
,Baba pardes mein Akber ki karo jab shaadi,Father! When Akber weds in a faraway land
,,"Us ghari Sughra (A.S.) ko tum bhool na jaana Baba
Then at that joyous moment, do not forget your Sughra"
,Mujhko tanha na kabhi chorke jaana Baba,Father! Leave me not alone
,Phir agar mil na saki itni guzaarish hai meri,If we don't meet again then I have one request
,"Meri turbat pe diya aake jalaana Baba
Please light candles on my grave",
,Mujhko tanha na kabhi chorke jaana Baba,Father! Leave me not alone
,"Kaarwaan jab ye chala karbobala ay ""Yaawar“",Finally when the caravan was leaving for Karbobala
,"Sughra kehti thi yehi lot ke Aana Baba
Sughra kept saying, please do return oh my father",
,Mujhko tanha na kabhi chorke jaana Baba,Father! Leave me not alone
