line id verse number,urdu transliteration text,english translation text
,"AAJ RUKHSAT HORAHI HAI TUMSEY ZEHRA YA ALI
Aaj rukhsat horahi hai tumsey zehra ya ali",Zahra is bidding you farewell today you O Ali
,KYA KAHOO DIL MEY KHAYAAL AATEY HAI KYA KYA YA ALI,What should I say about the thoughts that are coming to me O Ali?
,HA MADEENEY WAALO KO THA MERA RONA NAA GAWAAR,The people of Madina disapproved of my crying
,AAJ SE HOGA NA IN LOGO KO SHIKWA YA ALI,"From today, they will not complain to you O Ali."
,DUSHMANO KO TUM NA AANEY DENA MERI LAASH PAR,Do not let my enemies come to my funeral
,PARDA E SHAB MEY MERI MAYYAT UTHAANA YA ALI,Carry my coffin in the veils of the darkness O Ali
,BAAD MEREY JAANEY KYA HO HAAL BACHO KA MERE,What will be the state of my children after me?
,UNKO EEZA HO TO HOGI MUJHKO EEZA YA ALI,Anything that hurts them will hurt me O Ali.
,FAAQEY KARKEY AAFATO SE MY NEY PAALA HAI INHEY,I have nurtured them with great difficulty
,TUM KHAYAAL INKA MERI KHAATIR SE RAKHNA YA ALI,"For my sake, please take care of them dearly O Ali"
,JAANTEY HAI AAP YE NAAZO KA PAALA HAI HUSAIN,You know that I have brought up Hussain (AS) with great care and love
,WO AGAR ROYE DILAASA ISKO DENA YA ALI,If he cries please console him O Ali
,TUMKO ZEHMAT HOGI LEKIN MERI TASKEE'N KE LIYE,It will be hard for you but for my comfort
,MERI TURBAT PAR MEREY BACHO KO LAANA YA ALI,Please bring my children to my grave O Ali
,"REHGAYE APNAA KALEYJA THAAMKAR MAULA ""SAEED""
O Saeed (name of poet) , Imam Ali stayed strong although heartbroken",
,"BOLI ZEHRA JAB KHUDAA HAAFIZ TUMHAARA YA ALI
When Bibi Zahra said Khuda hafiz O Ali",
