line id verse number,urdu transliteration text,english translation text
,"ay momino jab majlise shabbir may aana
Marshia Translations | ISIJ of Toronto","O believers, whenever ‎you attend the majlis of Shabbir"
,"Pyaasi Hai Sakina
Marshia Translations | ISIJ of Toronto","Sakina is thirsty, O, Sakina is thirsty!"
,"bachon ka tumhe waasta ye bhoolna jaana
Marshia Translations | ISIJ of Toronto","For the sake of your children, do not forget ‎this"
,"Pyaasi Hai Sakina
Marshia Translations | ISIJ of Toronto","Sakina is thirsty, O, Sakina is thirsty!"
,"ye soch ke jee khol ke tum ashq bahana
Marshia Translations | ISIJ of Toronto","Think of this, and let tears flow profusely from your heart"
,"Pyaasi Hai Sakina
Marshia Translations | ISIJ of Toronto","Sakina is thirsty, O, Sakina is thirsty!"
,"majlis jahan hogi wahan aati hai sakina
paani na mila aaj bhi pyasi hai sakina
Marshia Translations | ISIJ of Toronto","Bibi Sakina comes wherever a majlis is held. Deprived of water, Sakina remains thirsty to this day"
,"Pyaasi Hai Sakina
Marshia Translations | ISIJ of Toronto","Sakina is thirsty, O, Sakina is thirsty!"
,"Allah kare aaye kabhi aisa zamana
ho shaam ke zindaan ki taraf aap ka jaana
Marshia Translations | ISIJ of Toronto","May Allah bring such a time, where you go to the Prison of Shaam"
,"phat jaayega dil dekh ke wo gham ka thikana
behaal hui qabr may soti hai sakina
Marshia Translations | ISIJ of Toronto",Your heart will shred when you see‎ that abode of grief. Sakina sleeps disheveled in her grave
,"paani na mila aaj bhi pyasi hai sakina
Marshia Translations | ISIJ of Toronto","Deprived of water then, Sakina remains thirsty to this day"
,"yun jaanibe darya gaye abbase dilawar
aur darya se mashqiza bhara ba-dile muztar
Marshia Translations | ISIJ of Toronto","Thus strode the brave Abbas ‎toward the river. And, with a grief-laden heart, filled ‎the water bag"
,"darya ki har ek mauj ye kehti thi tadapkar
hai teesra din haaye tadapti hai sakina
Marshia Translations | ISIJ of Toronto","Every surge of the river ‎trembled and said, “O! It is the third day, and Sakina still trembles”"
,"paani na mila aaj bhi pyasi hai sakina
Marshia Translations | ISIJ of Toronto","Sakina was thirsty then, and remains thirsty still"
,"shaam aagayi jab chaane laga ban may andhera
zainab ne kiya bhai ke laashe pe ye nouha
Marshia Translations | ISIJ of Toronto","As evening drew, and darkness spread over the desert. Zainab lamented on the corpse of her brother"
,"kya tum ne sakina ko kaheen dekha hai bhaiya
ek kooza liye dasht may aayi hai sakina
Marshia Translations | ISIJ of Toronto","Have you seen Sakina anywhere, O brother? Holding a small cup, Sakina has wandered into the desert"
,"paani na mila aaj bhi pyasi hai sakina
Marshia Translations | ISIJ of Toronto","Sakina was thirsty then, and remains thirsty still"
,"jab gyara moharam ko suye shaam sidhari
darya ki taraf dekh ke zainab ye pukari
Marshia Translations | ISIJ of Toronto","When Zainab proceeded to Syria on the 11th of Muharram, she glanced toward the river, and lamented"
,"Abbas na marjaye bhatiji ye tumhari
behaal meri godh may baithi hai sakina
Marshia Translations | ISIJ of Toronto","Don't die Abbas, for this your niece. Sakina is sitting disheveled in my lap"
,"paani na mila aaj bhi pyasi hai sakina
Marshia Translations | ISIJ of Toronto","Sakina was thirsty then, and remains thirsty still"
