line id verse number,urdu transliteration text,english translation text
,"KASH ABBAS(A.S) NA MARAY JATAYxxxxxxEnglish Transliteration
@HujjatELC",
,"KASH ABBAS(A.S) NA MARAY JATAY
@HujjatELC",If only Abbas (a.s.) had not been martyred…
,"DONO BAZU KO SAHENSHAH-E-WAFA(AS) K THAMAYLASHAY ABBAS(A.S) PAY ASHABBIR(A.S) BUKA KERTAY THAYBHAI TUM BAAD HAMARAY JATAY
@HujjatELC","Imam Hussain (a.s.) held both arms of Abbas (a.s) and wept at his body and said,
I wish you had not left this world before me…
When Zainab returned to Madina she said
When Zainab returned to Madina she said"
,@HujjatELC,"IS TARAH LAGTEE NA AKBAR(A.S) K KALEJAY MAY SINAIS TARAH HOTI NA SAADAAT K KHAIMO MAY FUGHAYOUN NA ZAINAB(S.A) K SAHARAY JATAY
Akbar (a.s.) would not have been killed by a spear in this way,
There would not have been this turmoil in the tents of the ladies,
Zainab would not have been left so helpless…
When Zainab returned to Madina she said
When Zainab returned to Madina she said"
,"GURDAN-E-SHAH(AS) PAY YOUN RUN MAY NA KHANJUR CHULTAYOUN NA KURSHEED-E-IMAMUT SAR-E-MAQTUL DHULTAYOUN NA SIR NAIZO PAY SARAY JATAY
@HujjatELC","Imam Hussain would not have been beheaded by a dagger,
The sun of Imamate would not have set like this,
The heads of the martyrs would not have been paraded on spears…,
When Zainab returned to Madina she said
When Zainab returned to Madina she said"
,"HOTAY ABBAS(A.S)-E-DILAWAR TU NA KHAIMAY JULTAYSHAM-E-GHURBAT NA SAKINA(S.A) K TAMACHAY LUGTAYGOSHWARAY NA UTARAY JATAY
@HujjatELC","If Abbas (a.s.) was present, the tents would not have been burnt,
Sakina would not have been slapped on Sham –e- Gariban,
And her earings would not have been snatched..
When Zainab returned to Madina she said
When Zainab returned to Madina she said"
,"HO K PABAND-E-RASUN SYED-E-SAJJAD(A.S) CHALAYNEHAR KO DEKH K ROTAY HUVAY YEH KEHNAY LAGAYSUB WATAN SAATH HAMARAY JATAY
@HujjatELC","Imam Sajjad (a.s.) was shackled in chains,
he cried as he walked and said,
If only everyone was coming home with us…
When Zainab returned to Madina she said
When Zainab returned to Madina she said"
,@HujjatELC,"HOTAY ABBAS(AS) TU CHINTEE NA RIDA ZAINAB(A.S) KEEPAOON MAY ABID-E-MUZTAR(A.S) K NA BAIRY DULTITAZIYANAY BHEE NA MARAY JATAY
If Abbas (a.s.) was here, the veil of Zainab would not have been snatched,
Imam Sajjad’s (a.s.) legs would not have been chained,
And no one would have been whipped…
When Zainab returned to Madina she said
When Zainab returned to Madina she said"
,"KABHE CHERA KABHEE BAZU KABHEE SEENA PEETAKAIDKHANAY SAY WATAN AAY TU ZAINAB(S.A) NAY KAHADIN NA YOUN GHUM MAY GUZARAY JATAY
Bibi Zainab was overcome with grief,
@HujjatELC","When she returned home after being released from prison she said,
I would not have spent my days like this in mourning…
When Zainab returned to Madina she said
When Zainab returned to Madina she said"
,"AAJ BHEE ATEE HAI YEH QABR-E-SAKINA(S.A) SAY SADAAAY CHACHA LATEE NA ZINDAN MAY YOUN HUM KO QAZASAATH GUR HUM BHEE TUMHARAY JATAY
@HujjatELC","Even today there is a cry from Bibi Sakina’s grave,
O Uncle! I would not have died in this prison like this,
And would have gone home with you instead…
When Zainab returned to Madina she said
When Zainab returned to Madina she said"
