line id verse number,urdu transliteration text,english translation text
,Pehlu Bhi Shikasta Hay Turbat Bhi Shikasta Hay.,"Her Ribs are broken, her grave is destroyed too"
,Kya Haal Yeh Ummat Nay. Zahra Ka Banaaya Hay,What have the followers of the Prophet done to Zahra?
,"Khatoon Koyi Ghum Say, Yun Churr Nayhi DekhiAisi Koyi Duniya May, Mastoor Nayhi Dekhi",We haven’t seen a lady inflicted with so much tragedy. History has never witnessed such a woman…
,"Athaara Baras May Hi, Lagti Jo Zaeefa Hay
Who looks old despite being only Eighteen years old",
,"Darbaar May Zaalim Nay, Ki Aisi PazeerayiKis Tarha Say Tu Bibi, Phir Laut Kay Ghaar Aayi","What kind of a welcome did you receive in the court? In what manner did you return home, O Bibi?"
,"Baalon Ki Safaydi Nay, Sab Haal Sunaaya Hay",The whiteness of your hair explains the entire story
,,".Tu Roti Rahi Ghar May, Haider Say Bhi Chup Chup KayIsmat Ki Tarha Dukh Bhi, Parday May Rahay Teray
At home, you would cry, hiding your pain from Imam Ali. Just like your chastity, even your pains remained veiled"
,"Kuch Dard Teray Bibi, Bus Jaanti Fizza Hay…..","Some of your pains O Bibi, are known only to Bibi Fizza"
,"Do Aisay Janaazay Hay, Taarikh May Jo UthayBus Ghaar Kay Hi Logo Nay, Dono Ko Diye Kaanday","In history, there were two such funerals…
That had only the members of the household present to carry the body"
,"Ek Fatima Zahra Hay, Ek Baali Sakina Hay…..",One is Fatima Zahra and the other is little Sakina
,"Marham Teray Zakhmon Ka, Bibi Na Mila Ab TakAulaad-e- umayya Ki, Baaqi Hay Jafaa Ab Tak","Till this day, there is no cure to the pain you suffered. The inflictions of Bani Ummayya continue till this day"
,"Ronay Peh Bhi Pehra Tah, Turbat Peh Bhi Pehra Hay",You were not allowed to cry and we are not allowed to visit your grave
,"Mismaar Tera Roza, Ummat Nay Kiya Jab SayBaba Tera Rehta Hay, Turbat Peh Teri Tab Say",Since the Ummah destroyed your grave. Your father (SAW) stays at your grave
,"Kab Ghumbad-e- Khizra May, Baba Tera Rehta Hay",When does your father (SAW) rest under the Green Dome now?
