line id verse number,urdu transliteration text,english translation text
,"YA ZAHRAOH ZAHRAEnglish Transliteration
@HujjatELC
Ya Zahra- Oh Zahra",
,"Ay Meri Bibi - Tere Dar Pe Istighasa He,
Tera Mamnoon Meri Shehzadi Ye Jaha Sara Hai
@HujjatELC
Ya Zahra- Oh Zahra","O MY BIBI THIS IS MY CALL FOR HELP AT YOUR DOORSTEP
THIS WHOLE WORLD IS GRATEFUL TO YOU O OUR PRINCESS"
,"Ya Zahra
OH ZAHRA
@HujjatELC
Ya Zahra- Oh Zahra",
,"Tu Hame Hifz Or Amaan Dede, Apni Chadar Ke Saiban Dede,
Teri Kudrat Me Kya Nahi Bibi, Tu Jise Chahe Do Jahaan Dede
@HujjatELC
Ya Zahra- Oh Zahra","PLEASE PROTECT AND TAKE CARE OF US, TAKE US UNDER YOUR CHAADAR
YOU CONTROL THE UNIVERSE, YOU CAN GIVE ANYTHING TO ANYONE"
,"Ya Zahra
OH ZAHRA
@HujjatELC
Ya Zahra- Oh Zahra",
,"Ay Meri Bibi Aansu-o Mein Duwa Mangi Hai,
Teri Tasbee Hi Par Ke Dil Ne Tuje Pukaara Hai
@HujjatELC
Ya Zahra- Oh Zahra","O MY BIBI WITH TEARS IN OUR EYES WE CALL YOU AND MAKE DUA
WE RECITE YOUR TASBEEH AND CALL OUT TO YOU FROM OUR HEARTS"
,"Ya Zahra
OH ZAHRA
@HujjatELC
Ya Zahra- Oh Zahra",
,"Tujko ummat ne yu sataaya hai
marghe mohsin pe bhi rulaaya hai,
Tujko baba ke baad ummat ne,
THEY MADE YOU WEEP OVER MOHSIN
@HujjatELC
Ya Zahra- Oh Zahra","haaye darbaar me bulaaya hai.
THE NATION HAS OPPRESSED YOU SO MUCH
AFTER YOUR FATHER, THIS NATION…
…CALLED YOU TO THE COURTS?!"
,"Ya Zahra
OH ZAHRA
@HujjatELC
Ya Zahra- Oh Zahra",
,"Ilteja hai yehi hai yeh hai dua
Humko dikhla behisht e karbobala
Tu sakhi tera khandan sakhi
Rad na karna sawaal saa’il ka
DON’T LET THIS BEGGAR GO AWAY EMPTY HANDED
@HujjatELC
Ya Zahra- Oh Zahra","THIS IS MY WISH, THIS IS MY PRAYER
SHOW US THE HEAVEN THAT IS KARBALA
YOU ARE GENEROUS, YOUR FAMILY IS GENEROUS"
,"Ya Zahra
OH ZAHRA
@HujjatELC
Ya Zahra- Oh Zahra",
,"Waqt aakhir hai bas mera bibi
Anghinat hai mere gunah bibi
Wasta tujhko tere bachon ka
Bakhswana mere gunah bibi
@HujjatELC
Ya Zahra- Oh Zahra","THESE ARE THE FINAL MOMENTS
MY SINS ARE COUNTLESS
FOR THE SAKE OF YOUR CHILDREN
PLEASE INTERCEDE FOR MY SINS TO BE FORGIVEN!"
,"Ya Zahra
OH ZAHRA
@HujjatELC
Ya Zahra- Oh Zahra",
