line id verse number,urdu transliteration text,english translation text
,"Rozay Pe MUSTAFA(SAWA) Ke,Udaasi Si Chaayi HaiSadness prevails in the shrine of Prophet Muhammad (saw)English Transliteration
@HujjatELC",
,"Rozay Pe MUSTAFA(SAWA) Ke,Udaasi Si Chaayi HaiKunbe Ko Khooke ZAINAB(ASWS) E Nashaaad Aayi Hai
@HujjatELC","Sadness prevails in the shrine of Prophet Muhammad (saw),Zainab has arrived after losing her family"
,"Arey Rokar Pukaari Nana Mai....Faryaad Laayi HuMai Chodkar HUSSAIN(ASWS) Ko Jungle Mai Aayi Hu
@HujjatELC","She cries out, O Grandfather;
I have come here with a plea,
I have left Hussain (a.s.) in the desert of Karbala"
,"Nana Ajeeb Saanaye Hum Par Guzar GayeRanjo Alam Ne Gher Liya Hum Jidhar Gaye..Nana KHUDA Ke Ghar Mai Na Humko Aama MiliBhaai Ne Sheher Chodke Jungle Ki Raah Li..
O Grandfather, we faced strange calamities,
@HujjatELC","Grief and anguish surrounded us wherever we went,
We were denied refuge in the House of Allah,
My brother left the city and made his way to the desert"
,"Nana Hamaare Ghar Ka Sab Asbaab Lut Gaya...Nana Hamaare Sar Pe Na Baaki Rahi RidaaNana Hazaar Tarha Jafa Ki Laeeno Ne..Khaimo Mai Haaye Aag Laga Di Laeeno Ne
@HujjatELC","O Grandfather, we were looted of our belongings,
Grandfather, our veils were snatched,
Grandfather, the cursed people tormented us in a hundred ways,
Our camps were set ablaze"
,"Nana Shaheed Ho Gaye Bhaai Ke Jaa Nisaar...Ek Ek Karke Mar Gaye Ashaab E Zee WiqarNana Bala Ke Ban Mai Qayamat Ka Ran PadaaBhaai Se Bhaai Baap Se Beta Bichad Gayaa
Brothers lost brothers, and fathers lost their sons
@HujjatELC","O Grandfather, all the companions of my brother were martyred one by one,
Grandfather, it was like the Day of Judgement in Karbala,"
,"Nana Zameen Karbobala Laal Ho Gayi...QASIM(ASWS) Ki Laash Ghodo Se Paamal Ho Gai...Nana Katake Shaano Ko ABBAS(ASWS) Mar Gaye....Gurbat Mai Bhaaijaan Ko Be Aas Kar Gaye..
Grandfather, Abbas was martyred after his hands were amputated,
@HujjatELC","O Grandfather, the soil of Karbala turned red,
The body of Qasim was mutilated by horses hooves,
And he left my brother in dismay"
,@HujjatELC,"Nana Aseer Baara The Aur Ek Thi Rasan..Baandhe Gaye The Misl E Gunaah Gaar Khas Tatan...Nana Ham Apne Haal Pe Rote The Baar Baar..Nana Hamaare Haal Pe Haste The Bad Sheyaar.
O Grandfather, there were twelve prisoners and only one rope to tie them,
We were tied together as if we were sinners,
We used to weep at our state,
But the scoundrels used to laugh at us"
,"Nana Tabaa Hoke Hum Aaye Hai Shaam Se...Bali SAKINA(ASWS) Kho Ke Hum Aaye Hai Shaam Se...Ab Tak Hai Neel Rassi Ke Shaano Ko Dekhlo..Nana Hamaare Tan Pe Nishaano Ko Dekhlo
@HujjatELC","O Grandfather, we have returned from Shaam, utterly devastated,
And we have lost Sakina as well,
You can still see the bruises of ropes on our shoulders,
See the scars on our body
O grandfather,"
,"ZAINAB(ASWS) Jo Roke Karti Thi Qabr E NABI(SAWW) Pe Ben...Tharra Raha Tha Roza E SULTAN E MASHRAKAIN (SAWW)...Bas Khatm  Kar Nisaar Ye Gham Naak DastanRoye Hai Is Alam Mai Zamee Aur Aasmaaaa
O poet please stop narrating this devastating story,
@HujjatELC","Zainab mourned at the grave of the Prophet (saw),
The shrine of the King of the world was shaken,
Even the sky and earth are crying over    this tragedy"
,"Itne Mai Ek Shaami Ne Nana Gazab Kiya...Saidaani Ko Kaneezi Mai Usne Talab Kiya..Hoti Thi Laakh Zillate Hum Dekhte Rahe...Has Haske Taaziyane Sitam Jhelte Rahe
@HujjatELC
We witnessed innumerable insults,","One of the men of Shaam committed a sacrilege,
He wanted to take a lady of the Ahlul bayt as a slave,
We endured it all with patience"
