line id verse number,urdu transliteration text,english translation text
,"Going Into The Bazaar Of Shaam Without A Covering, Ask Sajjad
Be Parda Haram Shaam Ke Bazaaro Me Jana, Sajjad Se Pucho",
,"Aur Naam E Nabi Zadi Ka Darbar Me Aana, Sajjad Se Pucho","And Hearing The Name Of The Granddaughter Of The Prophet In The Court, Ask Sajjad"
,"Chalees Shabo Roz Ki Jaagi Hui Zainab Gash Khake Giri Jab. Us Waqt Sitamgaar Ka Durro Se Jagana, Sajjad Se Pucho",The grief to see Zainab fainting and falling down after being awake for 40 days and nights; And at that moment to be awoken by the whip of the  tyrant; Ask Sajjad
,"Masoom Sakina Ne Jo Haatho Ko Uthaaya Baba Ko Bulaya. Beti Ki Sada Par Sare Shabbir Ka Aana, Sajjad Se Pucho","The Innocent Sakina Raised Her Hands And Asked For Her Father To Come Back, By The Call Of Sakina The Head Of Hussain Came Instead, Ask Sajjad"
,"Maa Behno Ke Sar Ko Jo Khula Dekh Na Paya Haider Ka Dulaara. Naize Se Zami Par Sare Abbas Ka Aana, Sajjad Se Pucho","The Son Of Haider Could Not Bear Seeing The Uncovered Heads Of The Mothers And Sister, At That Moment, Abbas' Head Fell Onto The Ground, Ask Sajjad"
,"Tareek Ye Zindan Woh Sakina Woh Andhera Jab Maut Ne Ghera. Un Akhri Lamhaat Me Baba Ko Bulanaa, Sajjad Se Pucho","The darkness of the dungeon where young Sakina passed away, calling out to her beloved father Hussain (a.s) in her last moments, Ask Sajjad"
,Rota Tha Kabhi Soch Ke Woh Alaame Gurbat Har Lamha Qayamat. Ankho Se Lahu Kalb Ka Har Gham Bahana. Sajjad Se Pucho,"He cried every moment, thinking of the sufferings (of the family of Prophet), how painful it is to weep the tears of blood; Ask Sajjad"
