line id verse number,urdu transliteration text,english translation text
,"Pata chale na ye maa ko, tarap raha hai Husain",This mother should not find out that Hussain’s corpse is restless
,"Salaam uspe jo thera zameen pe teeron ki,
Woh jisne sajda e haq me lahoon jabeen rakhi","Peace on him whose body was on arrows
He, who placed a bloodied forehead in righteous prostration"
,"Tha dasto paaki ye saakin ke chal rahi thi churi
Who saans roke huwe tha ke maa tarhane thi","His holy hands were still as the dagger slashed (across his neck)
He ceased breathing as his mother was by his headside"
,Bohot sukoon se khuda ki taraf chala hai Hussain,"With ease, Hussain has returned to His Lord"
,"Pata chale na ye maa ko, tarap raha hai Husain",This mother should not find out that Hussain’s corpse is restless
,"Jo mera farz tha amma adaa kiya mai ne
Zameen main lasha e asghar chupa diya mai ne","O mother, I have fulfilled my responsibility
I hid the dead body of  my Asghar"
,"Jawaan bete ka laasha utha liye mai ne
Me abhi bhi Pyaasa hoon paani nahi piya mene
I am still thirsty, I havent drank water yet",I picked up the body of my young son
,"Ghamoon se bhayi ke tooti hui hai meri kamar
Jigar se akbar-e-mehroo ke katra hai jigar","Grief has broken my back
My chest is bleeding for my Akbar"
,"Khuda ka shukr ada kar raha hun laashon per
Na roye aap boht mutmain hoon mai maadar
Please don’t cry O mother, I am pleased",I am being thankful to my Lord despite losing my beloved
,"Meri hi godh mei bacha huwa mera bejaan
Jigar se apne jawaan ke nikali mene sina","In my laps, my son took his last breath
From his chest I pulled the spear"
,"Gale pe shimr jo khanjar ye ho raha hai raavaan
Bas akhri ye mera imtehaan hai amma","This dagger that Shimr is cutting my neck with
This is my final test, O mother"
,"Zameen ye aa na saki raas koi baat nahi
Nahi madad ko koi paas koi baat nahi","This land was not for me, but its fine
There is no one to help me, but its fine"
,"Zameen ye aa na saki raas koi baat nahi
Nahi madad ko koi paas koi baat nahi","This land was not for me, but its fine
There is no one to help me, but its fine"
,"Huwi na khatam meri pyaas koi baat nahi
Khuda ko dediya abbas koi baat nahi","My thirst hasn’t been quenched, but its fine
I gave My Abbas to my Lord, but its fine."
