line id verse number,urdu transliteration text,english translation text
,"Kehti Thi Ye Maa Khoon Bhari Maiyat Say Lipat Kar
Haye Haye Ali Akbar, Haye Haye Ali Akbar.","His Mother kept saying while attached to the body soaked in blood
O My Ali Akbar, O My Ali Akbar."
,"Arman Tha Pehnawoon Gi Poshak ShahaniAfsoos Ke Raas Aayi Na Tujh Ku Yeh JawaniKaisa Tha Muqaddar, Haye Haye Ali Akbar.","I had a wish to dress you in a grand manner
But sadly your youth was snatched away from you
Alas! What a destiny, O My Ali Akbar"
,"Athara Baras Paal Kay Parwan CharhayaAur Gaisuwoon Wala Hai Mera Khoo(n) Main NahayaKurban Ho Maadar, Haye Haye Ali Akbar.","Eighteen years did I nurture and raised you
Yet my young lad, with handsome locks of hair, is bathed in blood
May your mother be sacrificed for you, O Ali Akbar"
,"Itna To Zara Thehro Tumhai Dhulha Bana Loon
Bas Ek Jhalak Sehray Ki Sughra Ko Dhika Loon
Baichain Thi Khwahar, Haye Haye Ali Akbar.","Please wait for sometime so that I can see you as a groom
Allow me to show Sughra a glimpse of you.
Your sister is worried, O My Ali Akbar"
,"Maa Teri Judayi Mein Bhala Kaisay Jeeye Gi
Mar Jaayegi Sughra Jo Khabar Teri Sunay Gi
Ab Kya Karoon Dilber, Haye Haye Ali Akbar.","How will your mum survive when you are gone
Sughra will die when she hears this news
What I should do my sweet heart, O My Ali Akbar"
,"Tehro Kay Mein Atharween Mannat To Badha Loon
Phir Lay Kay Balayein Tujhay Jeenay Ki Dua Doon
Sadqay Ho Ay Maadar, Haye Haye Ali Akbar
Wait till I fulfill my eighteenth promise","I shall take all your tribulations and pray for your life
May your mom be sacrificed for you, O My Ali Akbar"
,"Pehlay To Ek Aawaz Pay Uth Jatay Thay Beta
Ab Etni Saada’oon Pay Bhi Pehloo Nahi Badla
Kya Ho Gaya Dilber, Haye Haye Ali Akbar.","Earlier, you would wake up as soon as you would hear me
Whereas now, despite calling you numerous times, you are not responding
What happened to you O My sweet heart, O My Ali Akbar"
,"Tum Hichkiyaan Lay Lay Kay Jo Dam Taur Rahay Ho
Moo Maa Say Hamaisha Kay Liye Mour Rahay Ho
Kyon Rootay Ho Dilber, Haye Haye Ali Akbar","Whilst you breathe your last breath and hiccup (from thirst) at the same time,
You are departing from your mother forever,
Why do you cry O my sweet heart, Haye Haye Ali Akbar"
,"Aaye Jo Hamein Lootnay Khaimay Mein Sitamgar
Maa Day Gi Sadaayein Ali Akbar, Ali Akbar
Chin Jaayay Gi Chaadar, Haye Haye Ali Akbar.","When the enemies come to take our belongings from the tent
Your mother will call out saying O My Ali Akbar, O My Ali Akbar
My veils will be snatched away, O My Ali Akbar"
,"Jab Koi Jawan Laash Nazar Aati Hai Mahshar
Ek Yaad Suway Karbobala Jaati Hai Mahshar
Dil Rota Hay Keh Kar, Haye Haye Ali Akbar
Whenever I see any young person’s dead body
My thoughts reach out to Karbala","My heart cries for you,O My Ali Akbar"
,"kehti Thi Ye Maa Khoon Bhari Maiyat Say Lipat Kar
Haye Haye Ali Akbar, Haye Haye Ali Akbar.","His Mother kept saying while attached to the body soaked in blood
O My Ali Akbar, O My Ali Akbar."
