line id verse number,urdu transliteration text,english translation text
,ABBAS (ASWS) Tera Haq Hai Zamana Tujhe Roye.....,"O Abbas, it is your right that the world cries for you"
,"Jub Shaam O Saher FATEMA ZEHRA (SAWS) Tujhe Roye.....
When Fatima Zahra (SA) cries over you day and night",
,Durra Liye Pehre Pe sitamgar (LA) Khada HaiKaise Tere Lashe Pe SAKINA (SAWS) Tujhe Roye,"The oppressor is watching vigilantly with a whip in his hands, How can Sakina cry on your dead body?"
,Jis Waqt Uthaya Na Gaya Lasha Jawan KaSHEH (ASWS) Us Ghadi AKBAR (ASWS) Se Ziyada Tujhe Roye,"When Imam Hussain (AS) was unable to lift the dead body of his young son, At that moment, he cried more for you than for Ali Akbar"
,"ZAINAB (SAWS) Ne Kaha Shaam E Gariba Mein Aaye Ghazi, Be Parda Mujhe Dekh Ke Baba Tujhe Roye","Zainab said that the warrior came on Shame Gharibaan, Seeing me without a veil, my father cried for you"
,Sajde Ke Liye Jub Liye Hatho Ka SaharaTo SAJJAD (ASWS)  Musalle Pe Humehsa Tujhe Roye,"When Sajjad (AS) would take the support of his hands to perform prostrations, Then on the prayer mat, Sajjad (AS) would always cry for you"
,Bin Hath Ke Kis Tarha Tu Ghode Se Gira ThaYeh Sun Ke Bahut Ahle Medina Tujhe Roye,"Alas, how did you fall from the horse without your arms?
Listening to this tragedy, the people of Madina cried for you"
,Mashkiza Kahin Jism Kahin Hath Kahin HaiJaa Jaa Ke Kahan FATEMA ZEHRA (SAWS) Tujhe Roye,"The water bag, your body, your arms are all dispersed. At which spot should Fatima Zahra (SA) cry for you?"
,"Aarman SAKINA (SAWS) Ka Tha Jitna Tujhe Roti, SAJJAD (ASWS) Teri Qabar Pe Utna Tujhe Roye","As much as Sakina wished to cry for you, Sajjad (AS) cried that much for you on your grave"
,"Hashim Ke Qamar Kyun Na Tera Chahne Wala, Wash Shams Ka Padh Te Hue Sura Tujhe Roye","O Hashim and Qamar (Poet), why should not your lover, Cry for you while reciting the Surah of Wa Shams?"
