line id verse number,urdu transliteration text,english translation text
,"Ay chand karbala ke, tu ne to dekhe hongay","O the moon of Karbala, you must have seen"
,"Utray thay is zameen par, arshay bari ke tare",The stars of the skies descending on the earth
,Ay chand jalwagar hai hashim ka chand yan par,"O moon, the moon of Hashim is illuminating"
,Khairaat roshni ki lelijiyo yahan se,Take away in charity some light from here
,Ay chand is zameen par rakhiyo hamesha thandaq,"O moon, always ensure that this land is nice and cool"
,Sotay jo hai yahan par zehra ke hai ye pyare,As Zahra's loving children are resting here
,Tasleem-o-salsabeelo kausar ke hai ye maalik,They are the owners and distributors of kausar
,Maare gaye jo pyase is nehr ke kanare,They got killed thirsty by this river
,Hur aur habeeb jaise jaanbaaz aur ahibba,"The likes of Habeeb and Hur, who were brave and loyal"
,Maare gaye yaheen par ansaar shahe deen ke,Helpers of the religion were killed here
,Maare gaye yaheen par be-dardiyo sitam se,Over here were killed brutally
,Zainab ke dono pyare muslim ke dono bete,"Both the sons of Zaynab, as well as the children of Muslim"
,Pamaal ho rahi thi qasim ki laash ran may,The corpse of Qasim was being trampled on the battlefield
,Abbas aur sarwar chunte thay unke tukday,Abbas and Hussain would gather pieces of his body
,"Baazu katay yaheen par abbas-e-bawafa ke
Abbas's hands were severed over here",
,Izne wagha na paaya pani bhi laa na paaye,"Neither did he get permission to fight, nor did he manage to get water"
,Is sar zameen pa guzra sarwar pa ye bhi sadma,"On this land, another tragedy that befell Imam Hussain was that"
,Seene pa khaayi barchi hamshakle mustufa ne,The prophet's look alike (Ali Akbar) was struck with a dagger on his chest
,"Pani pilaane laaye ek mehlaka ko sarwar
Imam Hussain brought his 6 month old to ask for water",
,ki ghazab hurmula ne teere sitam lagaake,But Hurmula shockingly struck him with an arrow instead
,gardan chidi pisar ki baazu chida padar ka,The throat of the child was slit and so was the arm of the father
,dono tadap tadap kar pyase jahan se guzre,both of them eventually died of intense thirst
,is ban may ek bachi baba ko dhoondti thi,A young girl was searching for her father on this plain
,"bikhre huwe paday thay jab sar bureeda laashar
Beheaded bodie lay scattered here",
,phir yeh bhi tu ne dekha woh gham raseeda bachi,"You also witnessed a little girl, who was grief stricken"
,seene pa so rahi thi besar padar se lipte,As she lay on her beheaded father's chest
,baazu bandhay yaheen per pehle pahal haram ke,the arms of the ladies of the holy household were tied here
,is sar zameen se niklay sajjad sar jhukaye,Imam Sajjad appeared with his head down from this land
,shehzadaye jina hi maalik hai karbala ka,
,kiski majaal aaye jab tak na wo bulaaye,No one dared to step up until he called out
,"pahuncha hai karbala may nacheez sibte jafar
A humble servant (Sibte Jafar) arrives in karbala",
,ay kaash ke muqaddar humko ye din dikhaye,"This is a hope and dream, that one day this is a reality"
