line id verse number,urdu transliteration text,english translation text
,"Baynul Haramayn
Zainab is crying near Abbas and Husayn
Baynul Haramayn","The night has fallen on Baynul Haramayn
Oppressed and left in shame, all I feel now is pain"
,The heat’s unbearable my grief unstoppable,"As I stand all alone by the burning tents
All of the sons are left laid on the battlefield
Who’ll pick their bodies up and bring them back to me?"
,On the left Mawla Husayn,"My sons were martyred by the ruthless enemy
Oh mother please come and share this pain with me
On the right my dear Abbas"
,"Baynul Haramayn
Zainab is crying near Abbas and Husayn",The night has fallen on Baynul Haramayn
,"Akhi Abbas say thi ek dharas mujhay
Mera Shabbir bhi mera muhafiz hai
Mera Abbas jab suwe dariya gaya
Mera maqna bhi mera sarse gir gaya
My head covering fell","I expected only one thing from Brother Abbas (my protector)
My Shabbir was also my protector
When my Abbas went towards the river"
,"Mai hu Zainab main unko yaad karti hu
Mai ab bhi Karbala say jab guzarti hu
Wo hai ghazi mera wo hai bhayya Husayn
I am Zainab nad I am remembering them
whenever I visit Karbala",One is my warrior and another my brother Hussain
,"Baynul Haramayn
Zainab is crying near Abbas and Husayn",The night has fallen on Baynul Haramayn
,"Najaf say aati hai Ali ki ye sada
Mere nazron main hai ab bhi Karbala
Wo tapti rayt hai wo jalti khaak hai
Yahin par la ilaha illallah bacha","The call of Ali is emanating from Najaf
Karbala is still in my thoughts
The burnt ground?? the hot sands
This is where La Ilaha Illallah was saved"
,"Meray doh bete the aur dono shayr the
Kata kay apnay sar ko deen bacha gaye
Mera abbas bhi bana misl-e-Husayn
My Abbas emulated Hussain","My two sons who were both lions
They sacrificed their heads to save the religion"
,"Baynul Haramayn
Zainab is crying near Abbas and Husayn",The night has fallen on Baynul Haramayn
,The final resting place of Abbas and Husayn,"The land of Karbala the desert and the heat
The Earth is shaking the skies are crying"
,,"The world is mourning their enduring pain
Zainab is crying for her brothers and her sons
Her tears are flowing with the setting sun
Her heart is aching for her Abbas and Husayn"
,"Baynul Haramayn
Zainab is crying near Abbas and Husayn
Baynul Haramayn","The night has fallen on Baynul Haramayn
Oppressed and left in shame, all I feel now is pain"
