line id verse number,urdu transliteration text,english translation text
,@HujjatELC,Paikan baras rahai hain taboot par Hasan kaiArrows are being pelted at the coffin of Imam Hasan (a.s.)English Transliteration
,"Paikan baras rahai hain taboot par Hasan kaiUmmat mitarahi hai, aasar Panjatan kai
@HujjatELC","ARROWS ARE BEING PELTED AT THE COFFIN OF IMAM HASAN (a.s),
THE UMMAH OF THE PROPHET (saw) IS REMOVING ALL TRACES OF THE PANJATAN"
,"Baba ke dil ke tukreh, tuneh ghineh bahatarTukray hazar hongay, Qasim tere badan kai
@HujjatELC","O QASIM! YOUR FATHERS’ LIVER WAS IN PIECES,
BUT QASIM YOUR ENTIRE BODY WILL BE TORN INTO INNUMERABLE PIECES"
,"Zainab pukari bhai, dil doobta hai meraUglo na dil ke tukreh, sadkay gayi dahan kai
ZAINAB CRIED, O BROTHER MY HEART IS SINKING,
@HujjatELC","YOU ARE THROWING UP BLOOD, MAY I BE SACRIFICED FOR YOU"
,"Taboot say lipat kar, Qasim pukarah baba,Anso Akhi ke dekho, nohay suno bahen ke
@HujjatELC","QASIM HELD ON TO THE COFFIN AND CRIED “O FATHER!”
O ZAINAB! SEE THE TEARS OF YOUR BROTHER, AND O BROTHER! LISTEN TO YOUR SISTER LAMENTING"
