line id verse number,urdu transliteration text,english translation text
,@HujjatELC,"HAYE ASGHAR KYA KAROONO ASGHER! WHAT SHALL I DOEnglish Transliteration
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Haye Asghar Kya Karoon Ay Jane Madar Kya Karoon
@HujjatELC","O ASGHER! WHAT SHALL I DO,
O LIFE OF YOUR MOTHER, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Thi Ye Bano Ki Fughan Dunya May Reh Kar Kya Karoon
Maut Ne Barbad Kardala Mera Ghar Kya Karoon
@HujjatELC","THE MOTHER USED TO CRY, WHAT SHALL I DO IN THIS WORLD
DEATH HAS DESTROYED MY HOUSE, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"@HujjatELC
Hai Rage Jaa Ke Liye Har Sans Nashtar Kya Karoon
Hasrato Ka Dil May Ek Barpa Hai Mehshar Kya Karoon","FOR MY LIFE, EVERY BREATH IS DIFFICULT TO TAKE
A MULTITUDE OF HOPES IS IN MY HEART, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Haye Asghar Kya Karoon Ay Jane Madar Kya Karoon
@HujjatELC","O ASGHER! WHAT SHALL I DO,
O LIFE OF YOUR MOTHER, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Ay Mere Noore Nazar Tumko Agar Paungi Mai
Dekhlena Raat Bhar Seene Se Liptaungi Mai
@HujjatELC","O LIGHT OF MY EYES, IF I FOUND YOU
WATCH HOW I WOULD HOLD YOU TO MY CHEST ALL NIGHT LONG
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Surk Phoolon Se Chaman Gulshan Ke Mehkaungi Mai
Ab Na Bhejungi Tumhay Mai Ghar Se Baahar Kya Karoon
@HujjatELC","I WILL MAKE THE GARDEN FRAGRANT WITH RED FLOWERS
THEN I WILL LET YOU LEAVE THE HOUSE, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Haye Asghar Kya Karoon Ay Jane Madar Kya Karoon
@HujjatELC","O ASGHER! WHAT SHALL I DO,
O LIFE OF YOUR MOTHER, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Tum Samajhte Ho Yahan Se Apne Ghar Jaungi Mai
Chor Kar Tanha Tumhay Beta Kidhar Jaungi Mai
@HujjatELC","YOU THINK THAT NOW FROM HERE I WILL GO HOME
O SON! WHERE WILL I GO AFTER LEAVING YOU ALL ALONE
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Qabr Se Takrake Sar Jangal May Mar Jaungi Mai
Phayr Loon Kyon Na Gale Par Apne Khanjar Kya Karoon
@HujjatELC","I WILL DIE IN THIS DESERT BY YOUR GRAVE
WHY SHOULD I NOT TAKE MY OWN LIFE, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Haye Asghar Kya Karoon Ay Jane Madar Kya Karoon
@HujjatELC","O ASGHER! WHAT SHALL I DO,
O LIFE OF YOUR MOTHER, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Kuch Nahi Tumko Khabar Sheh Ka Makaan Loota Gaya
Sayedde Abrar Ka Ran May Makaan Loota Gaya
@HujjatELC","YOU DO NOT KNOW YOUR FATHER'S HOUSE HAS BEEN LOOTED
THE HOUSE OF LEADER OF THE RIGHTEOUS HAS BEEN LOOTED
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Dashte Ghurbat May Hussaini Kaarwan Loota Gaya
Ab Na Akbar Hai Na Abbase Dilawar Kya Karoon
@HujjatELC","IN THE DESERT OF HELPLESSNESS, THE HUSSAINI CARAVAN HAS BEEN LOOTED
NOR ALI AKBER NOR ABBAS IS THERE NOW, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Haye Asghar Kya Karoon Ay Jane Madar Kya Karoon
@HujjatELC","O ASGHER! WHAT SHALL I DO,
O LIFE OF YOUR MOTHER, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Maut Ne Khud Loriya Di Neend Laane Ke Liye
Ran May Aaye Zalzale Jhoola Jhulane Ke Liye
DEATH ITSELF SUNG LULLABIES TO PUT YOU TO SLEEP
@HujjatELC","EARTHQUAKES CAME IN THE BATTLEFIELD TO ROCK YOUR CRADLE
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Tum Chale Maidan May Kaise Teer Khane Ke Liye
Ab Tumhay Turbat Se Gehware May Laakar Kya Karoon
@HujjatELC","HOW YOU WENT INTO THE BATTLEFIELD TO BE HIT BY AN ARROW
NOW WHAT IS THE POINT OF BRINGING YOU FROM YOUR GRAVE TO THE CRADLE
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
,"Haye Asghar Kya Karoon Ay Jane Madar Kya Karoon
@HujjatELC","O ASGHER! WHAT SHALL I DO,
O LIFE OF YOUR MOTHER, WHAT SHALL I DO
Haye Asghar Kya Karoon  - O Asgher! What Shall I Do"
