line id verse number,urdu transliteration text,english translation text
,"HAYE QASIM HAYE HAYE QASIMOh Qasim Oh Oh QasimEnglish Transliteration
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim",
,"Haye Qasim Haye Haye Qasim
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim","OH QASIM, OH OH QASIM"
,"Tapti Huwi Rehti Pe Haye Tukre Badan HaiPehchaano Musalmano – Ye Awlaade Hasan Hai
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim","ON THE HOT SANDS LIES THE PIECES OF THE BODY
RECOGNISE OH MUSLIMS, THIS IS THE SON OF HASSAN"
,"Haye Qasim Haye Haye Qasim
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim","OH QASIM, OH OH QASIM"
,"Armaan Tha Shadi Ka Tujhe Dulha Banane Ka
Afsos Ke Ab Ma Ke Haathon Me Kafan Hai
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim","I HAD A DESIRE TO GET YOU MARRIED
ALAS I AM INSTEAD HOLDING A KAFAN IN MY HAND"
,"Haye Qasim Haye Haye Qasim
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim","OH QASIM, OH OH QASIM"
,"Dowraye Gaye Gore Masoom Ke Laashe PeBikhra Huwa Karbal Me Qasim Tera Tan Hai
QASIM YOUR BODY IS SCATTERED OVER KARBALA
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim",THE HORSES TRAMPLED THE BODY OF THE INNOCENT
,"Haye Qasim Haye Haye Qasim
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim","OH QASIM, OH OH QASIM"
,"Beta Hai Kahaan Tu Ab Aawaaz Mujhe Dena
Tukron Ko Jamaa Karta Haye Shahe Zaman Hai
IMAM HUSSAYN SAID AS HE GATHERED QASIM’S BODY
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim",“WHERE ARE YOU SON? PLEASE CALL OUT TO ME”
,"Haye Qasim Haye Haye Qasim
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim","OH QASIM, OH OH QASIM"
,"Qurbani Hasan Teri Kaam Agayi Is Deen Ke
Aale Nabi Ke Sadqe Ye Deen Jo Roshan Hai
@HujjatELC
Haye Qasim Haye Haye Qasim - Oh Qasim, Oh Oh Qasim","OH HASSAN YOUR SACRIFICE GIVEN
IN THE WAY OF AALE NABI WILL HELP SAVE THE RELIGION"
