line id verse number,urdu transliteration text,english translation text
,"Sunteho Sakina ke, lab par hai fughaa(n) bhaayi
Lot awo mere ammu, pani nahi mangungi
Ab ruth na jawo tum, itna to zara socho
Marjayengi wo bacchi
please don't leave me now, just think of this","Can you hear the cries on the lips of Sakina, O my brother?
please return my uncle, I will not ask for any water
that little girl will die without you"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Barhta hai shimmar lekar hathon me wo ik khanjar
Baba hai zamin par aur hai sajde mei uska sar
Kistarha se baba ko zalim se bachaungi, ammu mere ajawo","I can see Shimr advancing with a dagger in his hand
My father is lying on the floor and his head is in prostration
how will I save my father from this evil tyrant
oh my uncle please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Ab bhi hai lahu jari dekho mere kaano(n) se
Daman bhi jala hai aur rukhsar hai ye neele
Is dil ke ye gham saare, mei tumko bataungi, ammu mere ajawo","Look oh my uncle blood is still flowing from my ears,
my shirt has been burnt from my back and my cheeks are red with bruises
I will tell you about all the sorrows in my heart
oh my uncle please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Ik unth se reti par gir gir ke mei uth ti hun
Aur shimr ke durre bhi, mei pusht pe khati hun
Bin tere safar kaise, is dhoop me katungi, ammu mere ajawo","I am repeatedly falling off a camel that I am tied to and getting back up
and I am also being hit on the back with chains by Shimr
how will I make this long journey in this heat without you
oh my uncle please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Manga hai mujhe ammu zalim ne kanizi mei
Ghabrati hun mei lekin paband hun rassi mei
Kistarha se zalim se, mei khud ko chhupaungi, ammu mere ajawo","Someone has asked for me, oh my uncle, in slavery
I am frightened and shaking but I am tied up in chains
how can I hide myself from these evil tyrants
oh my uncle please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Kyun nok se girta hai har baar tumhara sar
Kya sharm ye aati hai ham sab hai barehna sar
Pur dard safar ki mei rudaad sunaungi, ammu mere ajawo","why does your head keeping falling from the top of the spear
are you ashamed that we are all bare headed
come to me and I will tell you the full story of our sorrowful journey
oh my uncle please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Haye tasht tale par ab baba ka rakha hai sar
Usse marta hai zalim honton pe chardi lekar
Is zulm ko mei kaise in aankhon se dekhungi, ammu mere ajawo","My father's head is placed on a silver tray
that oppressor is hitting my fathers lips with a stick
how can I bear to see this oppression with my eyes
oh my uncle please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Tha khaab yahi mera sab saath challe(n)nge ghar,
Akbar baba aur tum aur nanna ali asghar
Ab tanha watan ko me, kistarha se jaungi, ammu mere ajawo","My dream was that one day we would all return home together
Ali Akbar, my father and you and little Ali Asghar
how can i return home without you?
oh my uncle, please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Haye waqt guzarta tha hoti thi sadaei(n)kam
Zindann me phir ik din us bachhi ka nikla dam
Awaz na ayi phir, pani nahi mangungi, ammu mere ajawo","Time was elapsing and this cry was becoming quieter and quieter
then one day inside the prison little Sakina breathed her last
this cry was never heard again, I won't ask for water anymore
oh my uncle please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
,"Ab bhi ay Tejani hai zinada(n) se sada jari
Tanha hun akeli hun, veera(n) se hu(n) ghabrati
Tanhayi mitane ko, me kisko pukarungi, ammu mere ajawo
please come and relinquish my loneliness","Until today, oh Tejani, this cry is still persisting from the prison
I am all alone and abandoned and I am scared of the dark
oh my uncle, please return"
,"(Pani nahi mangungi, hargis nahi roungi, ammu mere ajawo) x2","I will not ask for water anymore, I promise I will not cry, Oh my uncle please return"
