line id verse number,urdu transliteration text,english translation text
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Mere baba the khuld ke malik, jiske darpar Quran utra tha
Uski poshaak ayi jannat se, unke sadqe se ye jahaan bana
Mushkilein jab pari thi fitrus par, uska zamin bana mera baba","My Father is the leader (of the youth) of paradise, upon whose door the Quran was revealed
His clothes came from heaven, and for his sake this Earth was created
When Fitrus (the angel) encountered a difficult tribulation, his saviour was my father."
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Meri dadi thi Fatema Zahra, asl mei jo thi ayat-e-tatheer
(Quran 33:33)
Mera dada tha Haider-e-Karrar, hai bari jinki deen mei tauqeer
Mera bhayi ka tha yahi paikar, wo tha bilkul rasool ki tasweer","My grandmother was Fatemah Zahra (SA), who is in fact a (living) translation of the verse of purity
My grandfather was the valiant Haider (AS), who holds a high status in Islam
My brother had a unique quality, he was identical (in facial features) to the Prophet (SAWW)"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Eik din gar se ham huwe rukhsat, raah mei ik muzahimat ayi
Ponche ham karbala ke maydaa(n) mei, saathwi din se band tha pani
Zalimo(n) sab jama huwe ban mei, jang ki kar rahe the tayyar","One day we departed from home, and along our way we encountered an obstruction (Hurr (AS) and his army)
(After being diverted) we arrived in Karbala, but from the 7th day (of Muharram) water supplies were cut from us
Eventually evil tyrants began to gather on the plains of Karbala, and they began to prepare for battle."
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Nikla ashur yawm ka suraj, chamki zalim ki fauj ki talwaar
Haye qasim ka tan huwe tukre, mere Akbar ka tha kaleja paar
Woe, my Qasim (AS)’s body was cut into pieces, my Ali Akber (AS)’s liver was torn apart
Mere Asghar ki chidgayi garden, khun ko arz ne kiya inkaar","As the sun of Ashura shone, so did the sword of the enemies
My Ali Asgher (AS) had his neck severed, the receipt of whose blood the ground refused"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Pyaas meri bujhane ko ammu, nikle mashkiza aur alam lekar
Mashk ko bhar ke laut aata tha, par in ankho(n) ne dekha ye manzar
Dono bazu kate baha pani, aur na aya kabhi bin-e-Haider","To quench my thirst, my uncle (Abbas (AS)) left us whit his flag and waterflask
He had filled the waterflask and was returning to us, when alas, my eyes saw such an event
Both his arms were severed and the water spilt onto the floor, and the son of Haider (AS) never returned again"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Mene Asghar ke baad ye dekha, baba maydaa(n) mei rehgaye tanha
Unpe har ik taraf se tha hamla, tan to zakhmo(n) se choor choor huwa
Shimr seene pe beyth ke apna, kund khanjar se kaata pyaasa gala","After Ali Asghar (AS)’s death, I saw my father was left all alone on the battlefield
He was attacked from every side, every inch of his body was covered in wounds
(I saw) Shimr (as he) sat on my father’s chest, and severed my father’s thirsty throat with his blunt dagger"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Socho kya gham guzarta tha dil mei, shimr ne jab kiya sitam mujhpar
Khayme mei aake meri godi mei, phenka pyaare mere padar ka sar
Khenchkar mujhko mere baalo(n) se, zor se cheena kaano(n) se gohar","Just imagine what a sad state befell me, when Shimr came and carried out this oppression on me
He came inside my tent and threw the head of my father into my lap,
Whilst pulling my up by my hair, he forcefully tore my earrings from my ears"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Ham gharibo(n) pe kaisi raat ayi, jhalgaye khayme chingayi chadar
Dhundti thi mei ran mei baba ko, is andhere mei haaye rorokar
Eik laashe se ye sada ayi, awo soja Sakina sine par","We, the destitute orphans, had to bear such a difficult night, our tents were burnt and our veils stolen
I wandered into the desert, crying, looking for my father amongst the bodies, in complete darkness
(as I was searching) a body called out to me, ”Oh Sakina come here and sleep on my chest (I am your father)”"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Gyarwi subh ham huwe rukhsat, dhoop sar pe thi mei rasan basta
Pusht par taziyanei(n) lagte the, aur kanto(n) se tha bhara rasta
Haath mei leke aag ke patthar, hampe barsa rahe the sab aada","On the 11th day of Muharram we departed from Karbala, the hot sun burned our skin and we were tied up in chains
Our backs were whipped continuously, and the road was filled with thorns
And the onlookers (of Damascus and Kufa) rained down stones of fire onto our heads (as we walked)"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Mujhko darbar mei huwa maloom, kis qadar thi hamari majboori
Eik be sharm o be haya zalim, ki thi khwahish meri kaneezi ki
Sab nigahei(n) thi haaye abid par, par na kuch kar saka mera bhayi","Within the courtyard, I began to understand the level of our destitution,
One shameless tyrant, desired for me to be his slave
My eyes were on my brother Abid (AS), but he could not (physically) do anything"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Baad-e-darbaar ham chale zindaan, na thi chat aur na tha koi saya
Din mei sar pe thi dhoop ki shiddat, Aur shab ka andhera tha thanda
Mei nahi so saki thi ay logo, jabse bichra tha baap ka sina","After the courtyard we went into the prison, where there was no roof and no shade
In the mornings the heat of the sun would burn our bodies, and at night the cold would keep us awake
I was never able to sleep, ever since I had lost the chest of my father"
,"Mere zawwaro(n), ake suno tum, meri kahani","Oh my visitors, come and listen to my story"
,"Ay “Tejani” wohi Sakina jo, na kabhi so saki thi zindaa(n) mei
Eik raat usko aisi neend ayi, usko na koi bhi jaga paayei(n)
Tha jo majboor qayd mei abid, apne haatho(n) se usko dafnayei(n)","Oh “Tejani” that very Sakina (SA), who could never sleep inside the prison of Damascus
One night she had such a sleep, that no-one could ever wake her up again
Abid (AS) was so helpless in prison, that he dug a grave for his sister with his chained hands"
