line id verse number,urdu transliteration text,english translation text
,"Donyaye ManMy WorldEnglish Transliteration
@HujjatELC",
,"MANI KE HAR NAFASAM ESME TO GOFTAMNAKONEYE-ROOZI AS CHISHAAT BIOFTAMBE MANE MORRDE YE JOONE-TAAZE DAADIBARAA NOKARI BE MAN, EJAAZE DAADI
@HujjatELC","I have called out your name with every breath,
I am afraid of (my stature) going down in your eyes,
You have given a dead man new life,
You have given me permission to serve you"
,"ALAME ROYAAYE MANDEENE MAN DONYAYE MANBENEVISID, ROOYE SANGE GHABRE MAN
@HujjatELC","You are the base of my dreams,
You are my deen, you are my world,
When I die write this on my grave"
,"DONYAYE MAN, AAGHAYE MAN ALLAHOMMAJ’AL MAHYAAYA MAHYAAYE MAN MAN BARAAYE TO, GERYE MEEKONAM, TO BARAAYE MAN AAGHAYE MAN
@HujjatELC","My World,
My Master,
Oh Allah make me follow the footsteps of Hussan,
I cry for you and you for me My Master"
,@HujjatELC,"I am the dust beneath the dust of your land
I am a beggar to you I’m reaching my hand
You are the sun behind the clouds though far you are near
Even if I don’t see you I know you are there"
,@HujjatELC,"They say death surrounded you
Still I came running to you
To be with the millions of lovers who came"
,"My only hope
@HujjatELC","I’m at your door
I’m at your door
And I am knocking, pleading let me in to your remorse
Please don’t turn away from me, you’re my only hope"
,@HujjatELC,"I am the dust beneath the dust of your land
I am a beggar to you I’m reaching my hand
You are the sun behind the clouds though far you are near
Even if I don’t see you I know you are there"
,@HujjatELC,"I am drowning you’re my air
You’re the comfort to my fears
And I write your holy name on every tear"
,"My only hope
@HujjatELC","I’m at your door
I’m at your door
And I am knocking, pleading let me in to your remorse
Please don’t turn away from me, you’re my only hope"
