line id verse number,urdu transliteration text,english translation text
,"Bano se aake khwab me kehta tha sheer khwaray amma mai dadi k paas hun.
Marshia Translations | ISIJ of Toronto","The baby would appear in Bano’s dream and tell her…“O Mother, I am with my Grandmother (Bibi Fatima (a))”"
,"Furqat me meri yoon na karo dil ko beqararAy amma mai dadi k pas hun.
Marshia Translations | ISIJ of Toronto","“Don’t get restless at my separation from you”.“O Mother, I am with my Grandmother (Bibi Fatima (a))”"
,"Pani ki ek boond bhi Mai pa bhi nahi saka,Maqtal se khaima gah Mai aa bhi nahi saka
Marshia Translations | ISIJ of Toronto",I was not given a single drop of water…I was not able to return to the tents from the battle field…
,"Tumko gale ka zakhm dikha bhi nahi saka,Zalim ka teer ho gaya gardan k aar paar.Ay amma mai dadi k pas hun
Marshia Translations | ISIJ of Toronto","I was not able to show you my pierced throat…The perpetrator’s arrow tore across my neck“O Mother, I am with my Grandmother (Bibi Fatima (a))”"
,"Aakar Jo mere halq pe teer E sitam laga,Sukhe gale se khoon ka chashma ubal pada
Marshia Translations | ISIJ of Toronto",The moment the arrow struck my throat…There was a fountain of blood that gushed out…
,"Chullu me leke Baba ne chehre pe mal lia,Acha hua KI tumne na dekhi wo khoo'n ki dhaarAy amma mai dadi k pas hun
Marshia Translations | ISIJ of Toronto","My father took the blood in is hands and wiped his face with it…I am grateful that you did not witness this horrific scene. “O Mother, I am with my Grandmother (Bibi Fatima (a))”"
,"Tabdeel meri pyas ka manzar na ho saka,
Tha khushq halq khushq raha tar na ho saka
Marshia Translations | ISIJ of Toronto",The status of my thirst never changed…My throat was dry and remained as such…
,"Turbat me bhi sukoon mayassar na ho sakaNaize se zalimo'n ne ukhara mera mazaarAy amma mai dadi k pas hun
Marshia Translations | ISIJ of Toronto","I had no peace even in my grave,The enemies even dug me out of my grave…“O Mother, I am with my Grandmother (Bibi Fatima (a))”"
,"Pehle kia shaheed mujhe teer maar kar pheri gale pe tegh lehed se nikal kar
Marshia Translations | ISIJ of Toronto",First the enemies killed me with the arrow…Then they slit my throat after taking me out of my grave…
,"Phir naize pe chadhaya gaya haye mera sar,Mujh par sitam kiye hain layeeno'n ne baar baarAy amma mai dadi k pas hun
Marshia Translations | ISIJ of Toronto","After that, they put my head on a spear…The enemies have tortured me over and over.“O Mother, I am with my Grandmother (Bibi Fatima (a))”"
,"Aaya Jo khaima gah se Baba ki God me,Phir ja na paya Bali Sakina ki God me
Marshia Translations | ISIJ of Toronto","When I came back from the battlefield in my Baba’s arms,I was not able to go my sister Sakina"
,Marshia Translations | ISIJ of Toronto,"Had I gone back to Madina, I would have played in my sister’s lap. Alas! Who has control over destiny? “O Mother, I am with my Grandmother (Bibi Fatima (a))”
Jata watan to khelta Behna ki God me,Taqdeer par raha hai bhala kiska ikhtiyar.Ay amma mai dadi k pas hun"
,"Mahaul dil kharash tha qatl gah me,Sare gunah gar the shamil gunah me
Marshia Translations | ISIJ of Toronto",The atmosphere was deadly in the battle field…All the perpetrators were involved in this sin…
,"Khaya kisi ne Rehem na zalim sipah me,Meri lehad bana k bahot royi zulfiqarAy amma mai dadi k pas hun
Marshia Translations | ISIJ of Toronto","No one showed mercy on me…Zulfiqar cried profusely after digging my grave.“O Mother, I am with my Grandmother (Bibi Fatima (a))”"
,"Sadmo'n ne mera nanna sa dil choor kar dia,Taqdeer ne behen se bahot Door kar dia
Marshia Translations | ISIJ of Toronto",Calamities have torn apart my little heart…My fate has taken me far away from my sister…
,"Mai kya kahun ki maut ne majboor kar diaKeh do Sakina se na kare mera intezarAy amma mai dadi k pas hun
Marshia Translations | ISIJ of Toronto","How can I say that death has made me helplessTell Sakina not to wait for me any more. “O Mother, I am with my Grandmother (Bibi Fatima (a))”"
,"Fakhri tere kalaam ki wo ehmiyat nahi,Meesum Tere bayan me wo kaifiyat nahi
Marshia Translations | ISIJ of Toronto","O Fakhri (poet), your writing does not have the power…O Meesum (reciter) your recitation does not have the power…"
,"Us dard ko sametne ki haisiyat nahi,Jis dard se tarap k ye kehta tha sheer khwarAy amma mai dadi k pas hun
Marshia Translations | ISIJ of Toronto","To encapsulate the pain.. With which the baby would tremble and say…“O Mother, I am with my Grandmother (Bibi Fatima (a))”"
