line id verse number,urdu transliteration text,english translation text
,@HujjatELC,"MAZLOOM-E-KARBALA KI AZADAAR AAGAYITHE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COMEEnglish Transliteration
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Mazloom-e-karbala Ki Azadaar Aagayi
@HujjatELC","THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Zainab Barehna Sar Jo Bazaar Aagayi.
@HujjatELC","ZAINAB (A.S) HAS COME TO THE MARKET PLACE WITHOUT HER VEIL
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Mazloom-e-karbala Ki Azadaar Aagayi
@HujjatELC","THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"@HujjatELC
Talwaar Kai Baghair Larun Gi Main Aisi Jang
Khutbai Perhun Gi Aasai Kai Dushman Bhi Hongai Dan
I WILL FIGHT SUCH A BATTLE WITHOUT ANY SWORD","Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
I WILL RECITE SUCH A SERMON THAT EVEN THE ENEMIES WILL BE ASTOUNDED"
,"@HujjatELC
Dekho Hussain Tum Bhi Hamarai Jihad Ko
Zainab Hai Aj Ban Kai Alamdar Aagayi.
ZAINAB HAS BECOME THE FLAG BEARER TODAY","Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
O HUSSAIN! LOOK AT OUR JIHAD"
,"Mazloom-e-karbala Ki Azadaar Aagayi
@HujjatELC","THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Zainab Nai Zindagi Main Na Dekhi Koi Khushi
Roti Huwi Woh Shaam Ki Rahon Mai Mer Gayi
ZAINAB HAS NOT SEEN ANY HAPPINESS
@HujjatELC","SHE LEFT THIS WORLD CRYING ON THE STREET OF SHAM
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Tanha Lahad Main Bhai Ko Ronai Kai Wastai
Sarkaarai Panjetan Ki Woh Gham-khaar Aagayi.
@HujjatELC","TO CRY ALONE AT HER BROTHERS GRAVE
THE MOURNER (A.S) OF THE PANJETAN HAS COME
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Mazloom-e-karbala Ki Azadaar Aagayi
@HujjatELC","THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Jis Ki Hayaa Sai Suraj Nai Khud Ko Chupa Liya
Ummat Shaki Nai Qaidi Ussi Ko Bana Liya
@HujjatELC","THE ONE FOR WHO'S MODESTY EVEN THE SUN HID ITSELF
THE ONE WHOM THE UMMAH HAS MADE PRISONER
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Karbobala Kai Dasht Sai Bazaar-e-shaam Main
Chadar Luta Kai Qaafila Salaar Aagayi
@HujjatELC","FROM THE DESERT OF THE KARBALA TO THE MARKET PLACE OF SHAM
THE LEADER OF THE CARAVAN HAS COME WITHOUT HER VEIL
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Mazloom-e-karbala Ki Azadaar Aagayi
@HujjatELC","THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Mehshar Kai Roz Aayengi Jab Naib E Batool
Tanveer Yeh Kahai Gain Khuda Sai Merai Rasool
@HujjatELC","WHEN THE REPRESENTATIVE OF SYEDA BATOOL (AS) WILL COME ON THE DAY OF JUDGEMENT
O LORD!,  THE PROPHET OF ISLAM WILL SAY
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Zinda Rakhai Hai Jis Nai Iraadai Hussain Kai
Ya Rab Woh Merai Deen Ki Madad Gaar Aagayi
@HujjatELC","THE ONE WHO HAS KEPT THE RESOLUTION OF HUSSAIN (A.S)
O LORD! THE HELPER OF MY RELIGION HAS COME
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
,"Mazloom-e-karbala Ki Azadaar Aagayi
@HujjatELC","THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
Mazloom-e-karbala Ki Azadaar Aagayi - THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME"
