line id verse number,urdu transliteration text,english translation text
,"tujhe dekh ke marjaye na bemaar hai sughra
Distressed Sughra can’t bear further pain
ay chand moharram ke tu badli may chala ja","O Crescent of Muharram, hide behind the Clouds"
,"ghar zahra ka lutne ki khabar tune sunaayi
tujhe dekh ke roti hai moharram may khudaai
chauda, sau baras beete sab karte hai shikwa
Even after 1400 years, everyone is still looking for answers","You gave us the news of ruined house of Zahra
Looking at you in Muharram, this world mourns for Zahra"
,ay chand moharram ke tu badli may chala ja,"O Crescent of Muharram, hide behind the Clouds"
,"milne ke liye bhai ko bechain badi hai
kabse ali akbar ke ye rahon may khadi hai
bichdi, hai ye muddat se isay tu na nazar aa","So eager she (Sughra) is to meet her brother
For how long she has been looking for Ali Akbar
Do not let her see you, she has been separated from her family too long"
,ay chand moharram ke tu badli may chala ja,"O Crescent of Muharram, hide behind the Clouds"
,"veerane gharon may na isay neend hai aati
akbar ki judaai hai isay khoon rulaati
She sheds tear of blood for Ali Akbar’s separation
khadmo, ke nishan dhaamp ke baithi hai sare raah","She is unable to sleep in her lonely house
She has been waiting for her family (at the same place of their departure)"
,ay chand moharram ke tu badli may chala ja,"O Crescent of Muharram, hide behind the Clouds"
,"gin gin ke to sughra ne ye din hai guzaare
Grief stricken Sughra has struggled hard to live
zinda hai to akbar ke yadon ke sahaare
din raat, tadapti hai isay aur na tadpa","Memory of her brother, is the only thing keeping her alive
Do not make her more sad, as her heart is already full of sorrow"
,ay chand moharram ke tu badli may chala ja,"O Crescent of Muharram, hide behind the Clouds"
,"bhaiya ki judaai may pareshan hai rehti
She stays perturbed away from her brother Ali Akbar
har roz ye nana ko ro ro ke hai kehti
akbar, na mila nana mai marjaungi tanha","While she tells her misery to her grandfather everyday
She will not survive for long, if she didn’t get her brother back"
,ay chand moharram ke tu badli may chala ja,"O Crescent of Muharram, hide behind the Clouds"
,"rone nahi dete mujhe raton ko musalman
bemaar se behaal hun kuch roz ki mehmaan
har simt se hai mujhko ab maut ne ghayra
Surrounded by angles of death (troubles) from all corners","Muslims (of her town), won’t even let her cry for her grief
She will not survive for long, as she has been distressed a lot"
,ay chand moharram ke tu badli may chala ja,"O Crescent of Muharram, hide behind the Clouds"
