line id verse number,urdu transliteration text,english translation text
,"ay auno-mohamad ay auno-mohamadO Aun-O-Muhammad, O Aun-O-MuhammadEnglish Transliteration
@HujjatELC",
,"kehti thi ye zainab yun maa ka maan nibhanaay auno-mohamad ay auno-mohamad
@HujjatELC","Zainab (a.s) said to her sons, “O Aun and Muhammad, make your mother proud of you.”"
,"SHABBIR (AS) Ka Tum Sadqa Ho Ab Khaime May BetaTum Laut Kar Na Aana Ay AUNO-MOHAMMAD
@HujjatELC","May you be sacrificed for your Uncle Hussain (a.s),
please do not return to the tent now, O Aun & Muhammad”"
,"hai maa ko yaqeen tum maa ki baat rakhoge, ye yaad rahe qaimo may hai pyase bachedarya pe agar jaana ho seh roz ke pyaso, tum pyas na bujhana ay auno-mohamad
O Aun & Muhammad
@HujjatELC","Your mother knows that you will stay true to her,
Remember that there are thirsty children in the tents,
If you happen to reach the river, oh my thirsty sons do not quench your thirst,"
,"har haal may tum par laazim hai shukr khuda ka, ay shehzado hai sabr tumhara virsafarzand ho tum zainab ke shikwa nahi karna, jab zakhm koi khana
O Aun & Muhammad
@HujjatELC","You have to be in a state of gratitude to Allah at all times,
O my princes, patience is in your legacy,
You are the sons of Zainab,
Do not complain, when you are injured,"
,"kab humpe sitam karne ke liye aaye hai, yeh badro ohad ke badle ke liye aaye hailaazim hai razaz se pehle maidan may tum par, madhe ali sunana ay auno-mohamad
@HujjatELC","They have not just come to attack us,
In fact they have come to take revenge for Badr & Uhud as well,
You must sing the praises of Ali before you introduce yourself in the battlefield"
,"jab saans tumhari bachon ho ukharne wali, us waqt sirhane aayengi madar meridil ki ye mere khwahish hai us dam meri maa se, zakhmon ko tum chupana
@HujjatELC","When you are taking your last breaths, then my mother Fatima (a.s.) will come and visit you,
It is my wish that you hide your wounds from her"
,"khaatil pe karam nana ki tarha kar dena, yun laaj mere bhai ke naam ki rakhnajo waasta de bhai ka maidan pe us par, tum taygh na chalana
@HujjatELC","Like your grandfather, have mercy on your killer,
Protect the honour of your uncle,
Whoever beseeches you in the name of my brother, do not hurt him"
,"jab laashe uthaakar qaime may laaye sarwar, zainab ye boli askhon ko apne chupakarmai bhi na tumhe ro-ungi aur mere liye bhi, aansu na tum bahana
@HujjatELC","When Imam Hussain (a.s.) carried their bodies back to the tent,
Hiding her tears, Zainab (a.s.) said,
I will not cry for you, O my sons, and nor should you shed any tears for me"
,"taazeem ki khaatir kyun ut-thay nahi ab beta, dekho to sirhane aaye hai mere bhaiyajaago mere shehzado kya bhoolgaye ho, qadmo pe sar jhukana
@HujjatELC","Why have you not stood up out of respect, O my sons,
My brother Hussain (a.s.) is standing near you,
Wake up my princes, have you forgotten to bow your heads down in respect."
,"shabash mere bachon hoo mai tumse raazi, yeh kehke takallum khamosh huvi shahzadinaizo pe safar karke hamraah hamaare, tumko hai shaam jaana
@HujjatELC","Well done my sons, I am proud of you,
Zainab (a.s.) became quiet after saying this,
You will have to travel with your heads on spears alongside me on the way to Shaam"
