line id verse number,urdu transliteration text,english translation text
,@HujjatELC,DO NOT DESPAIR O ZAINABEnglish Transliteration
,"ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB
@HujjatELC","NO MATTER WHAT HARDSHIP BEFALLS YOU,  DO NOT DESPAIR O ZAINAB"
,@HujjatELC,"THE EVE OF ASHURA IS HERE, YOU ARE NOW THE FLAG BEARER,
THE LEADER OF THIS GROUP"
,"@HujjatELC
ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB","THE CHILDREN ARE NOW IN YOUR CARE, LOOK AFTER THEM O ZAINAB"
,"ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB
@HujjatELC","NO MATTER WHAT HARDSHIP BEFALLS YOU,  DO NOT DESPAIR O ZAINAB"
,@HujjatELC,"WHEN SAKINA GOES MISSING, LOOK FOR HER AND BRING HER BACK
YOU WILL FIND HER LYING ON HER FATHERS CHEST, WAKE HER UP GENTLY"
,"ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB
@HujjatELC","EXPLAIN TO HER O ZAINAB, HER FATHER WILL NEVER RETURN"
,"ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB
@HujjatELC","NO MATTER WHAT HARDSHIP BEFALLS YOU,  DO NOT DESPAIR O ZAINAB"
,@HujjatELC,"WHEN THE TENTS ARE SET ABLAZE, WAKE UP THE ILL ABID (IMAM ZAINUL ABEDEEN A.S) AND RESCUE HIM
WHEN YOUR YOUR HIJAB IS SNATCHED AWAY FROM YOU, DO NOT LAMENT"
,"ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB
@HujjatELC","EVEN WHEN MADE CAPTIVE, GO ALONG WITH THEM O ZAINAB"
,"ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB
@HujjatELC","NO MATTER WHAT HARDSHIP BEFALLS YOU,  DO NOT DESPAIR O ZAINAB"
,@HujjatELC,"WHEN YOU ARE BROUGHT INTO THE COURTYARD OF YAZID
THE REVERED SAJJAD WILL BE HUMILIATED"
,"ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB
@HujjatELC",ACCOMPANY AND SUPPORT YOUR NEPHEW O ZAINAB
,"ENDURE  ALL ATROCITIES, CALAMITIES WITH GREAT COURAGE AND PATIENCE O ZAINAB
@HujjatELC","NO MATTER WHAT HARDSHIP BEFALLS YOU,  DO NOT DESPAIR O ZAINAB"
