line id verse number,urdu transliteration text,english translation text
,@HujjatELC,QABR MAI AHMED MURSAL KO SATAAIA KISNEWho tormented Prophet (pbuh) in his grave?English Transliteration
,"QABR MAI AHMED MURSAL KO SATAAIA KISNEFATIMA ZAHRA KO DARBAAR BULAAIA KISNE
@HujjatELC","Who tormented Prophet (pbuh) in his grave?
Who called Bibi Fatima (s.a.) to the court of the ruler?"
,"NAAM NE LENAI SAI CHUPJAAIE GI TAAREEKH BALAAJALTEY DARWAZAI KO ZAHRA PAI GHIRAIA KISNEY
@HujjatELC","Will history be concealed by not naming people,
Who broke down the burning door on Fatima (s.a.)?"
,"JISKE DARWAAZE PE JUKTE HAI MALAAIK AAKEY US KI GHUSTAAKHI KA MANSOO BA BANAAIA KISNE
The one at whose door angels bow down,
@HujjatELC",Who planned to be disrespectful to her?
,"HAATH MAI LEKAI CHALI FATIMA TEHREER NABI CHAAK KARNAI KEYLIYE HAATH BARAAIA KISNE
@HujjatELC","Hazrat Fatima (s.a.) walked with the letter of the Prophet (pbuh) in her hand,
Who refused to accept the will of the Prophet (pbuh)?"
,"AAIA HASNAIN O ALI HAQ KI GAWAAHI KELIYEHAQ BAJAANIB THY TAU KHAAMOSH KARAAIA KISNE
@HujjatELC","Imam Ali (a.s.) and Hasnain (a.s) came forward to testify for the truth,
The truth was on their side, who silenced them?"
,"ALMIYA BAAGH FIDAK BAAD MUHAMMAD KAI HUWAZEHR KHATOON KAI BABA KO PILAIAA KIS NE
@HujjatELC","The tragedy of Fadak happened after the passing away of the Prophet (s.a),
Who hurt the Prophet (s.a.) during and after his lifetime?"
,"JISKE NALAAIN KAI SADQEY SAI FAHEM HO HAASILUS PE HIZEYAAN KI TOHMA KOLAGAAIA KISNE
@HujjatELC
The one at whose feet lies wisdom,",Who accused him of not being in his senses?
,"POOCH FAIAAZ FAKAT ITNA SITAMGAR SAI SAWAALALLAI AHMED PAI SITAM DHAANA CIKHAAIA KISNE
@HujjatELC","Oh people! Ask the this question to the oppressor,
Who oppressed the family of the Prophet (pbuh)?"
