line id verse number,urdu transliteration text,english translation text
,"HAI TERI WAFAON KI AJAB GHAZI KAHANITALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLEEnglish Transliteration
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
,"Bachpan Peh Sakina Kay Fida Kar Di Jawani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",YOU SACRIFICED YOUR YOUTH FOR THE SAKINA’S CHILDHOOD
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
,"Tu Fatima Zahra Ki - Duaon Ka Sila Hai
Abbas Tera Naam Hi - Zainab Ki Rida Hai
Ab Tak Tera Mamnoon Hai - Islam Ka Bani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable","YOU ARE THE RESULT OF BIBI ZAHRA’S DUA
JUST YOUR NAME ABBAS, IS THE HIJAB FOR ZAINAB
THE RELIGION OF ISLAM IS STILL INDEBTED TO YOUR SACRIFICE"
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
,"Zahra Ki Lahad Kaampi - Haider Nay Najaf Chhora
Ro Ro Kay Yeh Shah Bolay - Meri Kamar Ko Bhi Tora
Jab Khoon Main Tar Dekhi - Ghazi Ki Payshani
THE GRAVE OF BIBI ZAHRA SHUDDERED AND IMAM ALI LEFT NAJAF
WHEN HE SAW ABBAS’ HEAD DROWNED IN BLOOD
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",IMAM HUSSAIN CRIED OUT THAT MY BACKBONE HAS BEEN BROKEN
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
,"Ronay Kay Liye Mola - Kya Baat Yeh Kam Hai
Kitna Tujhe Masoomo Ki - Haye Pyaas Ka Gham Hay
Dariya Peh Kiya Kabza - Piya Phir Bhi Na Paani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable","IS THIS REASON NOT ENOUGH TO CRY FOR, OH MOLA ABBAS?
THAT YOUR GRIEF IS FOR THE THIRST OF MANY INNOCENT ONES
YOU TOOK CONTROL OF THE RIVER, YET YOU STILL DID NOT DRINK"
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
,"Ab Kaun Bachayega - Meray Sar Ki Rida Ghazi
Kis Tarha Seh Ab Jaongi - May Shaam Bata Ghazi
Sar Peet Kay Kehti Thi - Yeh Zahra-e-saani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable","NOW WHO WILL SAVE MY VEIL OH ABBAS?
HOW WILL I GO TO SHAAM, YOU TELL ME OH ABBAS?
ZAINAB WAS SAYING THESE WORDS AS SHE BEAT HER HEAD"
,"Hai Teri Wafaon Ki Ajab Ghazi Kahani
@HujjatELC
Hai Teri Wafaon Ki Ajab Ghazi Kahani- Tales of your Loyalty Oh Abbas are Indescribable",TALES OF YOUR LOYALTY OH ABBAS ARE INDESCRIBABLE
