line id verse number,urdu transliteration text,english translation text
,"MAWLA HAQ IMAM OH THE MASTER OF TRUTHEnglish Transliteration
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth",
,"Mawla Haq Imam Ya Hassan Ya Hussain, Ya Hussain, Ya Hussain
OH THE MASTER OF TRUTH, YA HASSAN YA HUSSAIN, YA HUSSAIN, YA HUSSAIN
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth",
,"Woh Abid-e-beemar Tha
Chalnay Se Jo, Laachaar Tha
Aur Shaam Ka Bazaar Tha...
Aur Mustafa Ki Betiyaa..
THE UNWELL SLAVE
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth","THE ONE UNABLE TO WALK
HE WAS IN THE MARKETPLACE OF SHAAM
WITH THE DAUGHTERS OF MUSTAFA"
,"Mawla Haq Imam Ya Hassan Ya Hussain, Ya Hussain, Ya Hussain
OH THE MASTER OF TRUTH, YA HASSAN YA HUSSAIN, YA HUSSAIN, YA HUSSAIN
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth",
,"Shabbir Ki Woh Laadli,
Seenay Pe Jo, Shah Ke Pali
Jis Ki Abaa, Bann Mein Jali...
Mu Par Tamaachon Ke Nishaan...
SHABBIR’S BELOVED DAUGHTER.
WHOSE HIJAAB WAS BURNT
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth","NURTURED ON HIS CHEST.
ON HER FACE WAS THE BRUISES OF THE SLAPS"
,"Mawla Haq Imam Ya Hassan Ya Hussain, Ya Hussain, Ya Hussain
OH THE MASTER OF TRUTH, YA HASSAN YA HUSSAIN, YA HUSSAIN, YA HUSSAIN
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth",
,"Woh Asghar-e-besheer Tha
Aur Hurmala Ka Teer Tha
Pyaasa Gala, Kyu Kar Kataa...
Larzi Zameen Aur Aasmaan ...
ASGHER THE HUNGRY ONE
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth","AND THE ARROW HEAD OF HURMALA
WHY DID THE THIRSTY NECK SEVER?
THAT SHOOK THE HEAVENS AND THE EARTH."
,"Mawla Haq Imam Ya Hassan Ya Hussain, Ya Hussain, Ya Hussain
OH THE MASTER OF TRUTH, YA HASSAN YA HUSSAIN, YA HUSSAIN, YA HUSSAIN
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth",
,"Pyase Gale, Khanjar Chale
Chaadar Chini Durre Lagay
Abbas Ke Parcham Talay...
Ro Kar Kahen, Yeh Bibiyan..
VEIL SNATCHED, AND SMOTED
UNDER THE FLAG OF ABBAS
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth","THIRSTY THROAT, STRUCK WITH DAGGERS.
THE LADIES CRIED OUT."
,"Mawla Haq Imam Ya Hassan Ya Hussain, Ya Hussain, Ya Hussain
OH THE MASTER OF TRUTH, YA HASSAN YA HUSSAIN, YA HUSSAIN, YA HUSSAIN
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth",
,"Ro Kar Kahe Qasim Ki Maa
Maara Gaya, Qasim Jawaan
Aye Laal Mein, Dhundoon Kahaan...
Mehndi Teri, Sehra Tera...
QASIMS MOTHER CRIES OUT
YOUR WEDDING RITUALS
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth","THE YOUTHFUL QASIM IS NO MORE
WHERE SHALL I SEEK MY SON"
,"Mawla Haq Imam Ya Hassan Ya Hussain, Ya Hussain, Ya Hussain
OH THE MASTER OF TRUTH, YA HASSAN YA HUSSAIN, YA HUSSAIN, YA HUSSAIN
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth",
,"Shaam-e-garibaa Chaa Gayi,
Abid Ko Gairat Kha Gayi
Pehre Pe Zainab Aa Gayi....
Abbas Aur, Akbar Kahaan....
ABID DIGNITY WAS HURT
AS ZAINAB TOOK GUARD
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth","THE EVE OF DESTITUTE HAS ARRIVED
WHERE IS ABBAS AND AKBAR"
,"Mawla Haq Imam Ya Hassan Ya Hussain, Ya Hussain, Ya Hussain
OH THE MASTER OF TRUTH, YA HASSAN YA HUSSAIN, YA HUSSAIN, YA HUSSAIN
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth",
,"Woh Bawafa, Abbas Tha
Dukhiyon Ki Jo, Ek Aas Tah
Paani Mila, Par Na Piyaa...
Pyaasi Rahi, Shehzadiyan...
ABBAS WAS THE LOYAL ONE
FOUND WATER BUT DIDN’T DRINK
@HujjatELC
Mawla Haq Imam- Oh The Master of Truth","THE ONE HOPE OF THE BEREAVED
WHEN THE WOMEN WERE THIRSTY"
