line id verse number,urdu transliteration text,english translation text
,"AAJ KABRE MUSTAFA PAR EK HUJOOME AAM HEY AT THE PROPHET’S (SAW) GRAVE TODAY, A CROWD IS GATHERINGEnglish Transliteration
@HujjatELC",
,"Aaj Kabre Mustafa Par Ek Hujoome Aam Hey
Aa Gayi Zainab Madine – Me Bapa Kohram Hey
@HujjatELC","AT THE PROPHET’S (SAW) GRAVE TODAY, A CROWD IS GATHERING
ZAINAB HAS RETURNED TO MADINA, THERE IS A COMMOTION"
,"Rakh Ke Kurta Bhai Ka Tur – Bat Pe Zaynab Ne Kaha Khidmate Islam Par Ummat Ka Ye Inaam Hey
@HujjatELC","ZAINAB PLACED HER BROTHER'S SHIRT ON THE GRAVE AND SAID,
“THIS IS THE REWARD THE PEOPLE HAVE GIVEN US FOR OUR SERVICES TO ISLAM”"
,"Be Rida Zainab (sa) Hai Suraj, Aaj Kyun Chupta Nahin, Wo Madina Tha Nabi (saw) Ka, Ye Dayar-e-Shaam Hai
@HujjatELC","ZAINAB (SA) IS WITHOUT HER VEIL, WHY HASN’T THE SUN HIDDEN AWAY,
THAT WAS THE PROPHET’S (SAW) MADINA, AND THIS IS NOW SHAAM TODAY"
,"Hichkyome Naaz Ki Tarpayengi  Sugra Ki Yaad Lab – Pe Akbar Ke Dame Aakhar Bahan Ka Naam Hey
@HujjatELC","IN THE FINAL MOMENTS OF HIS LIFE, THOUGHTS OF HIS SISTER WILL DISTURB AKBAR,
IN HIS FINAL BREATH, AKBAR WILL HAVE HIS SISTER'S NAME UPON HIS LIPS"
,"Juk Gaye Hey Nawjawan Ki Laash Par Ran Me Hussein Kya Ali Akber Ke Hoto Par Koi Peygaam Hey
@HujjatELC","HUSAIN HAS BENT DOWN OVER THE YOUNG MAN'S BODY IN THE BATTLEFIELD,
O HUSAIN, IS THERE ANY FINAL MESSAGE ALI AKBAR WANTS TO CONVEY?"
,"Naam Parke Laash Bete,
Ki Dikhaa Kar Bole Shaah, Ye Hey Sughra Ki Tamanna, Iska Akber Naam Hey
@HujjatELC","HUSAIN CARRIES THE BODY OF HIS SON AND SAYS,
THIS IS THE HOPE OF SUGHRA, HIS NAME IS AKBAR"
,"Kehtithi Fizza Chini Jaati Hey Zainab Ki Ridaa Ya Ali Aawo Madad Kar – Na Tumhara Kaam Hey
WHILE ZAINAB’S (SA) VEIL WAS BEING SNATCHED, FIZZA (SA) BEGAN CRYING OUT,
@HujjatELC","OH ALI (AS) PLEASE COME AND HELP US, THIS IS YOUR DUTY TODAY"
,"Kerbala Ke Waki Eko, Ek Muddat Ho Gayee,
Sayyede Sajjad (as) Ki Aankho Me Phir Bhi Shaam Hai
@HujjatELC","IT HAS BEEN LONG SINCE THE TRAGEDY OF KARBALA TOOK PLACE,
YET SHAAM IS STILL FRESH IN THE EYES OF SAYYED-E-SAJJAD (AS) TODAY"
,"Zainab (sa) -e-Muztar Ke Ek Dil, Par Bahattar Daag Hai, Hazir-e-Darbar Hona, Maut Ka Paigham Hai
ON THE HEART OF LADY ZAINAB (SA), SEVENTY-TWO SCARS REMAIN
@HujjatELC",BEING TAKEN TO COURT OF YAZID WAS LIKE DYING IN A WAY
,"Hurmala Ne Pyaas Bacche, Ki Bujaadi Tir Se Jaanta Tha Asghare Besheer Tishna Kaam Hey
HURMALA QUENCHED THE BABY’S THIRST WITH AN ARROW,
HE KNEW ASGHAR WAS EXTREMELY THIRSTY
@HujjatELC",
