line id verse number,urdu transliteration text,english translation text
,@HujjatELC,"ZAINAB KE SIWA KAARE KHUDA KAUN KAREGAWHO WILL CARRY OUT THIS SERVICE TO ALLAH APART FROM ZAYNAB? English Transliteration
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Zainab Ke Siwa Kaare Khuda Kaun Karega
@HujjatELC","WHO WILL CARRY OUT THIS SERVICE TO ALLAH APART FROM ZAYNAB?
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Sar Tan Se Juda Hote Hi Zainab Ye Pukari
Quran Bhala Hamse Juda Kaun Karega
@HujjatELC","AS SOON AS THE HEAD WAS SEVERED FROM THE BODY, ZAINAB CRIED,
""WHO CAN SEPARATE THE QUR'AN FROM US?”
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Zainab Ke Siwa Kaare Khuda Kaun Karega
@HujjatELC","WHO WILL CARRY OUT THIS SERVICE TO ALLAH APART FROM ZAYNAB?
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Sadiyon Se Isi Sauch Me Gham Karbobala Thi
Hun Khaak Mujhe Khaake Shifaa Kaun Karega
@HujjatELC","SINCE CENTURIES KARBALA WAS LOST IN THIS THOUGHT,
""I AM JUST ORDINARY EARTH, WHO WILL CONVERT ME TO KHAK-E-SHIFA?"",
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Zainab Ke Siwa Kaare Khuda Kaun Karega
@HujjatELC","WHO WILL CARRY OUT THIS SERVICE TO ALLAH APART FROM ZAYNAB?
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Darkaar Hai Mazloom Aseero Ko Rehayi
Yeh Kaam Sakina Ke Siwa Kaun Karega
@HujjatELC","THE OPPRESSED ONE AND THE CAPTIVES NEEDED TO BE SET FREE,
WHO WILL DO THIS WORK APART FROM SAKINA,
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Zainab Ke Siwa Kaare Khuda Kaun Karega
@HujjatELC","WHO WILL CARRY OUT THIS SERVICE TO ALLAH APART FROM ZAYNAB?
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Ham Jaate Hain Zindaan Se Ay Baali Sakina
Roshan Teri Turbat Pe Diya Kaun Karega
@HujjatELC","WE ARE FINALLY LEAVING THE PRISON, O SAKINA,
NOW WHO WILL LIGHT A CANDLE AT YOUR GRAVE,
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Zainab Ke Siwa Kaare Khuda Kaun Karega
@HujjatELC","WHO WILL CARRY OUT THIS SERVICE TO ALLAH APART FROM ZAYNAB?
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Bhaiyon Ki Mazaraat Pe Bibi Ne Kaha Tha
Ab Hamse Ulajne Ki Khataa Kaun Karega
@HujjatELC","AT HER BROTHERS' GRAVES THE LADY HAD SAID,
NOW WHO WILL MAKE THE MISTAKE OF ATTACKING US,
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Zainab Ke Siwa Kaare Khuda Kaun Karega
@HujjatELC","WHO WILL CARRY OUT THIS SERVICE TO ALLAH APART FROM ZAYNAB?
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
,"Ye Khutba E Zainab Ki Sada Bol Rahi Hai
Hai Kaun Sitamgaar Jafaa Kaun Karega
@HujjatELC","THE WORDS FROM THE SERMON OF ZAYNAB ARE ECHOING,
WHO IS THE OPPRESSOR, AND WHO WILL PERPETRATE INJUSTICE?
Zainab Ke Siwa Kaare Khuda Kaun Karega - Who will carry out this service to Allah apart from Zaynab"
