line id verse number,urdu transliteration text,english translation text
,Zahra tujhe darbbaar mein haq kyun naa mila hain?,"O bibi Zahra (as), why they did not give your right in the darbaar?"
,Shaayad ke yahi ajre risaalat ka sila hain,Perhaps this might be the payback to Rasool by the umma !!
,Mehroom rahi haq say tu ummat ki sadaayi Jhutlaai sharifoon nai teri paak gawahi,"O bibi Zahra (as), your right was not given to you. Even your provided witnesses were ignored by khalifah"
,Iss gham nai tere dil ka sukoon chinlia hai,That was the reason you were in extreme mourning
,Ehsaan faraamoshon nai hai tujh ko rulaaya or baade nabi kyun hai saqife mein bulaaya,"Followers of wrongful left you cry and cry. Those followers, then organized Saqeefa"
,1400 baras se hame yehi to gilaa hain,This is the complain we are having for last 1400 years
,"Darwaaza tere pehlu pe zaalim ne giraaya
Those wrong doers threw burning door on your body",
,Kyun binte Muhammad pe use rehem na aaya kis jurm mein zaalim ne tujhe zakhm diya hai,They did not bother observe your highness. Why they did cruelty on You?
,Maatam teri aulaad ka din raat karenge parte hain agar kalma to haq baat karenge,We will keep mourning on you and your family. We must keep mourning like we say Kalima
,Jannat teri aulaad ko rone ka sila hai,Heavens is just a minor reward to cry on your family
,"Farmaane risaalat ko jo bhulay vo zaalim
All who ignored the Prophet’s advice about Ghadeer",
,Beshak wo namaazi hain ya deen ke aalim unke liye sardaar Jahannam ki saza hai,Among them might be namaazee or scholars but they will get highest and painful punishment on the day of judgement
