line id verse number,urdu transliteration text,english translation text
,Na Rahai Bhai Na Betay Chin Gayi Meri Rida Mera Koyi Na Raha.,"Gunjti Shaam-e-ghariban Main Yeh Zainab Ki Sada Mera Koyi Na Raha.A Lament Arose From Zainab On Shame Ghariba There Is No One Left For Me
My Brother Is No Longer Nor My Children, My Shroud(chadar) Was Snatched, There Is No One Left For Me"
,"Aasarai Jis Kai Behan Chor Kai Aayee Thi Watan
Only The Presence Of Abbas Made Zainab Leave Her Home
Merai Pardai Ka Jisai Maan’ Nai Banaya DamanMy Shroud(hijab) On Which Mother Gave Me Comfort",
,Labai Derya Merai Ghazi Kai Huwai Bazu Juad Mera Koyi Na Raha,"Abbas's Hands Were Cut Off By The River, There Is No One Left For Me"
,"Woh Jo Athara Baras Noori Hijabon’ Main Raha
Lot Kai Aaun Ga Main Jis Na Sughra Sai KahaI Will Return Said He To Sughra",The One Who Was Shrouded In Light For Eighteen Years
,Hy Barchi Sai Kaleja Merai Akbar Ka Chida Mera Koyi Nna Raha.,"Oh, My Akbar Was Impaled By A Spear, There Is No One Left For Me"
,"Mera Ghazi Bhi Gaiya Qasim-o-akber Bhi Gayai
Hur Tha Mehmaan Bhi Gaiya Ibne-e-mazahir Bhi Gayai","My Protector Is Gone And Qasim And Alker As Well
Hur Our Guest Is Gone As Well As Habib Ibne Mazahir"
,Kis Ko Ghurbat Main Sada Dun Kerbala Yeh To Bata Mera Koyi Na Raha.,"Tell Me Who Will I Call Out To(for Help) O' Karbala, There Is No One Left For Me"
,"Maa Nai Maqtal Main Jisai Dulha Bana Ker Behjha
Merai Qasim Ka Badan Dasht Main Pamaal Howa","The Groom Who Was Sent To The Battlefield By His Mother
My Qasim's Body Was Trampled On The Sands"
,Baal Kholai Howai Roti Howi Lashai Pai Kaha Mera Koyi Na Raha.,"Bare Headed Weeping I Called Out To The Lash(body), There Is No One Left For Me"
,"Woh Sakina Kai Jisai Piyaar Tha Baba Sai Bara
Baad Baba Kai Mili Jis Ko Tamachon Ki Saza","That Sakina Who Loved Her Father Very Much
After Her Father (Was Martyred) She Was Punished With Slaps"
,Dur Jo Zaalim Nai Utarai Khoon Aankhon Sai Baha Mera Koyi Na Raha.,"Blood Flowed From Her Eyes When The Oppressor Snatched Her Earrings, There Is No One Left For Me."
