line id verse number,urdu transliteration text,english translation text
,Maqtal se Yehi Aati thi Sada,"From the killing fields arose the cry,
No one remains; there is a lull all around,
Who has been looted in this foreign land?
No one remains; there is a lull all around"
,"Maqtal se Yehi Aati thi Sada
Every corpse headless lies!","God! What a scene before our eyes!
Flows here a river of blood,
No one remains; there is a lull all around"
,"Maqtal se Yehi Aati thi Sada
The enveloping air is sorrowful today,
Grieving clouds have covered the heavens,","There is no one to tend to the corpses,"
,"Maqtal se Yehi Aati thi Sada
And dried, broken little mugs too,","Some tents can be seen in the distance - all incinerated,
Was this a caravan of thirsty people?"
,Maqtal se Yehi Aati thi Sada,"Who is this prince whose corpse here lies?
O! How was his chest wounded?
Which mother has Fate afflicted with this grief?"
,Maqtal se Yehi Aati thi Sada,"There are two corpses of identical length,
Drenched in a sea of blood,
Both have been looted by death"
,"Maqtal se Yehi Aati thi Sada
His persona still caries such a charm,","There is a lion who lies at the river bank,
That the breeze blows gently (by his corpse),"
,"Maqtal se Yehi Aati thi Sada
And nearby lies a cradle too,","Here lies a little grave,
Who killed this sinless child?"
,"Maqtal se Yehi Aati thi Sada
Sorrow blankets all directions,
Without shroud or coffin lies his corpse,",O! Who has fallen asleep upon the arrows?
,Maqtal se Yehi Aati thi Sada,"O Munawwar! how stunned was the person (i.e. Munawwar),
(When he heard) some Lady's voice,“My family has been destroyed”"
