line id verse number,urdu transliteration text,english translation text
,"Do bar namaz shaheed hui, ik Masjid mein ik maktal mein,","The prayer was martyred on two occasions,
Once in the mosque once in the battlefield"
,"Quran lahu main tar dekha, ik Kufay mein ik Karbal mein
Once in Kufa once in Karbala","Quran was seen afloat in the blood,"
,"Do bar namaz shaheed hui, ik Masjid mein ik maktal mein,","The prayer was martyred on two occasions,
Once in the mosque once in the battlefield"
,"Ik bar yateem hoi bibi, ik bar hoti mutajarda,
First, Bibi was orphaned in Kufa,",then was desperate for a veil in Karbala
,"Do bar Nabi ka ghar ujra, ik basti mein ik jangal mein","The house of the prophet was displaced,
Once in the public once in the jungle"
,"Do bar namaz shaheed hui, ik Masjid mein ik maktal mein,","The prayer was martyred on two occasions,
Once in the mosque once in the battlefield"
,"Ghurbat mein yoon majboor kiya baiass Batool ki baiti ko,","In a strange place, they were made helpless
To the daughter of Batul without hope"
,"Do bar Madina yaad aaya, Ik zinda mein ik mehwal mein
Madina was remembered twice,",Once in the prison once on the camel’s saddle
,"Do bar namaz shaheed hui, ik Masjid mein ik maktal mein,","The prayer was martyred on two occasions,
Once in the mosque once in the battlefield"
,"Huway zakhmi kaan Masuma kay, pamal Hussain ki laash hoi,
Templed was Husayn’s body","The ears of Masuma were bruised,"
,"Do bar qiyamat tout pari, Ik khaimoon pay ik maktal mein.
Qayamat occurred on two occasions",Once on the campsite once in the battle ground
,"Do bar namaz shaheed hui, ik Masjid mein ik maktal mein,","The prayer was martyred on two occasions,
Once in the mosque once in the battlefield"
,"Kuch paak namazi katal huey, teer o talwaroon say Muhsin,
A few pure worshippers got killed",With swords and spears
,"Kuch zindanoon mein dafan huey, pardesi qaid musalsal mein","Some were buried in the prisons
In a strange jail"
,"Do bar namaz shaheed hui, ik Masjid mein ik maktal mein,","The prayer was martyred on two occasions,
Once in the mosque (and) once in the battlefield"
