line id verse number,urdu transliteration text,english translation text
,"Punjabi/Urdu Salaam
Urdu Translated by Semee Shah
Composed by Hyder Shah  Reciter: Mehboob Shah
Sept. 15, 2018",
,Ho nana jis ka shehr e ilm  or baap uska darwaza,The one whose Grandfather is the  city of knowledge and His Father  is the door of knowledge
,Nahi samaj aati uss bekus ka  Kyun teero mein hai janaza,How can one understand how He  was martyred while his dead body  was supported by arrows!
,Jida na na ilm da shehr ho we  Attay pyu howay darwaza,The one whose Grandfather is the  city of knowledge and His Father  is the door of knowledge
,Nahi samaj aandi uss Zainab da  Kiwe ruliya sham janaza,How can one understand why  BiBi Zainab(sa) was buried in  Sham
,Kuch rehem ager ye karlete  In zalimo ka kya jata,If only these oppressors could  have some mercy
,Aik ghoont jo paani dey daitay  Mera Asghar to bach jataa,"If they only gave a sip of water,  My Asghar would have been  saved"
,Ghut paani zaalim je dey daiday  Mera asghar tay bach janda,"If they only gave a sip of water,  My Asghar would have been  saved"
,KivaiN khabar deinwa ja sugra noo  Kithay dubeya chan Zahra daa,How can I tell BiBi Sughra about  How BiBi Zahra’s son was martyred
,Maktal mein rootee jatee thee  Karti thee baba baba,"In maqtal (BiBi Sakina) was  desperately crying and calling  “Father,Father!”"
,"Eik laashe se awaaz aai  Aa meri ghood mein ajaa
A headless body replied back  “Come in my lap”",
,Maktal vich digde dheinde raee  deinde pyu nu awwasaN,"In maqtal (BiBi Sakina) was  desperately crying and calling  “Father,Father!”"
,"Eik laashay toN awwaz aiye  Aa meri lassh te aaja
A headless body replied back  “Come in my lap”",
,"Faryad kare nale zaar rowe  jeidi laadli Aun di maa di
(Sakina) Crying and complaining to  BiBi Zainab",
,Nahi labda baba maktal vich  Katti gardan ae laasha di,Complaing… that all dead bodies  are headless and she can’t find  Her Father
