line id verse number,urdu transliteration text,english translation text
,@HujjatELC,"HAL MIN NASIRI YAN SURNAIS THERE ANYONE TO HELPEnglish Transliteration
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Hal Min Nasiri Yan Surna, Hal Min NasiriYan Surna
@HujjatELC","IS THERE ANYONE TO HELP
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Kehta Hai Zahra Ka Beta, Hal-min Naasiri Yan
Surna
Aati Hei Karbal-se Ye Sadaa, Hal-min Naasiri Yan
Surna
@HujjatELC","SON OF ZAHRA KEPT ASKING IS THERE ANYONE TO HELP
A VOICE COMES FROM KARBALA IS THERE ANYONE TO HELP
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Hal Min Nasiri Yan Surna, Hal Min NasiriYan Surna
@HujjatELC","IS THERE ANYONE TO HELP
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Khayme Se Maydaan-me Jaake
Thak Gaya Wo Laashe Laa Laake
Koyi Bhi Jab Munis Na Rahaa
@HujjatELC","FROM THE TENT TO THE BATTLE GROUND, IMAM IS TIRED FROM BRINGING BODY UPON BODY WHEN THERE WAS NO ONE LEFT TO ANSWER HIS CALL
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Hal Min Nasiri Yan Surna, Hal Min NasiriYan Surna
@HujjatELC","IS THERE ANYONE TO HELP
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Akbar Ka Laasha Le Aaye
Darya Pe Gaazi Soraa Hei
Lasha-e Qasim Laake Kahaa
HE BROUGHT ALI AKBARS BODY
BY THE RIVER GHAZI ABBAS LAYS
HAVING BROUGHT QASIM’S BODY HE CRIED
@HujjatELC",Hal Min Nasirin Yan Surna- Is There Anyone To Help
,"Hal Min Nasiri Yan Surna, Hal Min NasiriYan Surna
@HujjatELC","IS THERE ANYONE TO HELP
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Aakheri Lam-He Jaate Jaate
Mera Mawla Khayma-Gah Pe
Behn Se Milke Kehne Lagaa
@HujjatELC","IN THE LAST MOMENTS BEFORE HE WENT TO THE TENT OF HIS SISTER ZAINAB MET HER AND SAID
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Hal Min Nasiri Yan Surna, Hal Min NasiriYan Surna
@HujjatELC","IS THERE ANYONE TO HELP
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Rone Lagi Zaynab-E Muztar
Sunke Sadaa Khayme Ke Darpar
Faattahe Khaybar Ki Ye Bukaa
@HujjatELC","LADY ZAINAB BEGAN TO CRY AFTER HEARING HER BROTHERS CRY SHE CALLS TO THE CONQUEROR OF KHAYBAR
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
,"Hal Min Nasiri Yan Surna, Hal Min NasiriYan Surna
@HujjatELC","IS THERE ANYONE TO HELP
Hal Min Nasirin Yan Surna- Is There Anyone To Help"
