line id verse number,urdu transliteration text,english translation text
,"KHAIMOME AGH LAG GAI ZAINAB AKELI HAIThe tents are on fire and Zainab is alone  English Transliteration
@HujjatELC",
,"KHAIMOME AGH LAG GAI ZAINAB AKELI HAIEK DIN ME GAR UJAL GAYA AFAT YE JELI HAI
@HujjatELC","The tents are on fire and Zainab is alone,
In one day her whole household has been destroyed and she has endured all of this"
,"SHAME GHARIBA OR HAI KHAIME JALE HUE    EHLE HARAM HAI KHAK PE KAIDI BANE HUE(BAITHE HAI EK MAKAM PE KAIDI LUTE HUE) EK DIN ME GAR UJAL GAYA AFAT YE JELI HAI
@HujjatELC","It is Sham Ghariba and the tents have been burnt,
the women of the Ahlul Bayt are sitting on the sand and have been made prisoners"
,"MUSHKIL KUSHA KI LADLI MUSHKIL ME AI HAI    DURRE LAGA RAHE HAI SITAMGAR DUHAI HAI    BE PARDA KAR DIYA HAI KAYAMAT NIBHAYI HAI    BABA TUMHE BULATI HAI ZAIBAB TANHAI HAI
@HujjatELC","The daughter of Mushkil Kusha Ali is in trouble,
the cruel men are whipping her, they have snatched her veil, it is like the Day of Judgement,
Father she is calling you for Zainab is alone"
,"BABA HAMARE GHAR KO JALAYA LAINONE    PANI DIKHA DIKHA KE BAHAYA LAINONEBIMARE KARBALAKO RULAYA LAINONE ZAINAB KO SAR BAREHNA PHIRAYA LAINONE
@HujjatELC","Father, the wicked people have burnt our tents, they showed us water and then spilt it in front of our eyes, they have made Sajjad weep, they have paraded Zainab without her veil"
,"ASGHAR KO ROCHUKI ALI AKBER KO ROCHUKI    MAJAYE BHAI BETE PAYAMBER KO ROCHUKI    BAS INTEHA YE HAI KE BAHATAR KO ROCHUKI    ZAINAB TO FATEMA KE BHARE GAR KO ROCHUKI
Zainab has cried for Ali Asghar and Ali Akbar,
she has cried for Fatima’s entire household
@HujjatELC","she has cried for her brother and sons,
she has cried for all the 72 martyrs,"
,"KAIDI BANARA HE HAI SITAMGHAR ME KYA KARU    TANHA HAI MERA ABIDE MUZTAR ME KYA KARU    AI FATEMA KE LADLE DILBAR ME KYA KARU    ZALIM PHIRA RAHE HAI KHULE SAR ME KYA KARU
@HujjatELC","The tyrants are making us prisoners,
what shall I do? My Sajjad is all alone, what shall I do?
O beloved son of Zahra, what shall I do? The tyrants are parading us without our veils, what shall I do?"
,"MAKTAL SE AARI HAI SADAE YE BAR BAR    HAM SO RAHE HAI KHAKH PE TUM REHNA HOSHIYAR    AI FATEMA KE LADLI BHAI KI JANISAR TUM KAFELEKI KAFELA SALAR SOGWAR
@HujjatELC","This voice is heard from the battlefield,
We are sleeping on the sand, please be vigilant,
O beloved daughter of Zahra, and helper of her brother,
You are the leader of the caravan now"
