line id verse number,arabic text,english translation text
,"SUNO SUNO, SHAB-E-ASHOOR KA YE MANZAR HAI, HAAY HAAY HAAY\nSIRHAANE BHAAYI KE BETHI, ALI KI DUKHTAR HAI, HAAY HAAY HAAY","HEAR HEAR, THIS IS THE SITUATION ON THE EVE OF ASHURA, OH OH OH\nSITTING NEXT TO HER BROTHER, IS ALI’S (A.S) DAUGHTER, OH OH OH"
,"WO KEHRAHI HAI MERA SABR, AZMAAOGE\nAY MERE BHAAYI HUSSAIN","SHE SAYS, ARE YOU TESTING THE LEVEL OF MY PATIENCE?\nO MY BROTHER HUSSAIN"
,QADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE\nSAHAR KO NANA KA WADA\nJO TUM NIBHAAWOGE\nAY MERE BHAAYI HUSSAIN\nQADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE,"I WILL REMEMBER YOU AT EVERY\nMOMENT, O’ BROTHER THE PROMISE MADE\nTO GRANDFATHER, YOU WILL FULFIL TOMORROW\nO MY BROTHER HUSSAIN I WILL\nREMEMBER YOU AT EVERY MOMENT, O’ BROTHER"
,MERI NIGAAH MEI BACHPAN KI SARI YAADE HAI\nKAHI THI NANA NE JO YAAD WO BHI BAATE HAI\nSAHAR SE PEHLE CHARAGHO(N) KO TUM BUJHAAWOGE,"ALL THE MEMORIES OF OUR CHILDHOOD ARE IN MY VISION\nI EVEN REMEMBER WHAT OUR GRANDFATHER TOLD US\n>WHEN, BEFORE DAWN YOU EXTINGUISH THE LANTERNS"
,TUMHARE CHEHRE KA YE ITMINAAN JAANTI HU\nTUMHARA HONA HAI JO IMTIHAAN JAANTI HU\nBAHAN SE DARD-E-JIGAR KO CHUPA NA PAAOGE,I RECOGNIZE THIS CONTENTMENT UPON YOUR FACE\nI KNOW THE TRIAL THAT YOU MUST ENDURE\nYOU CANNOT HIDE THE HEARTACHE FROM YOUR SISTER
,GULOO-E-ASGHAR-E-BESHEER SINA-E-AKBAR\nSATA RAHA HAI TUMHE SABR KAR RAHE HO MAGAR\nRIDA KE BAAT PE NAZRE MILA NA PAAOGE,"THE NECK OF THE INFANT, ASGHAR, AND THE CHEST OF AKBAR\nARE CAUSING YOU PAIN BUT YOU ARE BEING PATIENT\nBUT YOU WILL NOT BEAR THE TALK OF MY CHADAR(HIJAB)"
,ABHI TO BALI SAKINA KA ZIKR BAQI HAI\nABHI TO SHAM-E-GHARIBAN KI FIKR BAQI HAI\nRAKHONGE YAAD KISSE KISKO BHOOL JAAWOGE,"THE MENTION OF YOUNG SAKINA REMAINS\nTHE WORRIES OF SHAM-E-GHARIBAN REMAINS\nWHO WILL YOU REMEMBER, AND WHO WILL YOU FORGET?"
,NA GHAM KARO MERE BHAAYI TUMHARE BAAD BAHAN\nRIDA NA ORHENGE JAB TAK TUMHE MILE NA KAFAN\nYE DUKH HAI SAATH HAMARE WATAN NA JAAWOGE,"BE NOT SORROWFUL O BROTHER, FOR AFTER YOU, YOUR SISTER\nSHALL NOT COVER HERSELF IN A VEIL UNTIL YOU GET A SHROUD\nMY GRIEF IS THAT YOU WILL NOT RETURN HOME WITH US"
,"KAHAA(N) HUSSAIN NE SUNKAR, KALAAM ZAINAB KA\nHAMARI JAAN KE BADLE BACHE TERA PARDA\nYE KYA KAHAA(N) KE MERA SABR AZMAAOGE","ON HEARING ZAINAB'S LAMENTATION, HUSSAIN SAID\nIN LIEU OF MY LIFE, MAY YOUR VEIL BE SAVED!\nWHAT HAVE YOU JUST SAID - A TRIAL OF MY FORBEARANCE!"
,TERE BAGHAYR MUQAMMAL NAHI PAYAAM MERA\nTERE BAGHAYR ADHURA HAI AB TO NAAM MERA\nKAHO(N) MEI AAWUNGI MAJLIS MEI JAB BULAAWOGE,"WITHOUT YOU, MY MESSAGE IS INCOMPLETE\nWITHOUT YOU, MY NAME IS INCOMPLETE\nSAY: I SHALL ATTEND YOUR MAJLIS WHENEVER YOU INVITE ME"
,YE GUFTUGU THI KE GUNJI AZAAN-E-AKBAR KI\n'REHAN' HOTI THI YALGAAR SHEH PE LASHKAR KI\nALI KI BETI PUKAARI HAME RULAAWOGE,"THUS WENT THE CONVERSATION, WHEN THE ADHAN OF AKBAR ECHOED\nTHE ARMIES THEN CEASELESSLY ATTACKED THE KING (HUSSAIN)\nTHE DAUGHTER OF ALI CALLED OUT: YOU SHALL MAKE US WEEP!"
,QADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE\nSAHAR KO NANA KA WADA\nJO TUM NIBHAAWOGE\nAY MERE BHAAYI HUSSAIN\nQADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE,"I WILL REMEMBER YOU AT EVERY\nMOMENT, O’ BROTHER THE PROMISE MADE\nTO GRANDFATHER, YOU WILL FULFIL TOMORROW\nO MY BROTHER HUSSAIN I WILL\nREMEMBER YOU AT EVERY MOMENT, O’ BROTHER"
