line id verse number,arabic text,english translation text
,KARBAL MEIN LAHOO SE,WITH THE BLOOD IN KARBALA
,"KARBAL MEIN LAHOO SE, DEEN KI SHAMMA JALI HAI",THE CANDLE OF RELIGION WAS LIT WITH THE BLOOD IN KARBALA
,"IS DEEN KI BAQA HAI, TO HUSSAIN IBNE ALI HAI",YOU ARE THE ONE WHO CAUSED THE RELIGION TO SURVIVE – YOU ARE HUSSAIN IBNE ALI
,JALTA HUWA SEHRA HAI MAGAR TISHNA LABI MEIN,"IN THE SCORCHING HEAT OF THE DESSERT, AND WITH HIS LIPS PARCHED"
,TALWAAR JIGAR GOSHAAE – ZAHRA PE CHALI HAI,A SWORD WAS STRUCK ON THE HEART OF ZEHRA
,KHOON KAANO MEIN HAI LAALI HAI RUKHSAARE SAKINA,"THERE WAS BLOOD IN HER EARS, HER EARINGS AND HER CHEEKS"
,IS HAAL MEIN SHABBIR KI– NAAZO SE PALI HAI,THIS IS THE STATE OF THE ONE WHO WAS BROUGHT UP BY SHABBIR WITH SO MUCH LOVE
,HAL CHAL SI HAI MAIDAAN MEIN KON AYAA HAI DEKHO,"THERE IS CHAOS IN THE DESERT, LOOK WHO IS HERE"
,ANDAAZ WOHI HAI – YA HAQEEQAT MEIN ALI HAI,"HE HAS THE SAME STYLE, IN REALITY ALI IS HERE"
,ABBAS RIDA CHEENI GAYI TERI BEHEN SE,ABBAS YOUR SISTER’S COVERING WAS SNATCHED FROM HER
,AA DEKH KE RASSIYON MEIN – BANDHI SHAAM CHALI HAI,COME LOOK SHE IS TIED IN ROPES AS SHE WALKS TO SHAAM
,EK LAASH KE TUKRO MEIN HAI KUCH SEHRA KI TAARE,ADMIST THE PIRCES OF A BODY THERE WERE THE STARS (WISHES) OF A WEDDING
,PEHCHAAN KE MAAN FARWA NE– SAR KHAAK MALI HAI,"WHEN MOTHER FARWA SAW THE PIECES, SHE BURRIED HER HEAD IN THE GROUND"
,DEEWARO PE JEE BHARKE INHE LIKHNE DO BAARI,LET THEM WRITE ON THE WALLS TO THEIR HEARTS CONTENT
,KAAFIR HAI AGAR KOI – TO GHUSTAAKE ALI HAI,"IF ANYONE IS A KAFIR, THEN THEY ARE THOSE WHO WRONGED ALI"
