line id verse number,arabic text,english translation text
,KARBAL KI KAHAANI JAB KOI BHI SUNAYEGA,WHENEVER THE STORY OF KARBALA IS NARRATED
,KARBAL KI KAHAANI JAB KOI BHI SUNAYEGA\nKARBAL KI KAHAANI JAB KOI BHI SUNAYEGA,WHENEVER THE STORY OF KARBALA IS NARRATED\nWHENEVER THE STORY OF KARBALA IS NARRATED
,SUKHI HUWI AANKHONSE AANSU NIKAL AAEGA,EVERY DRY EYE WILL SHED RIVERS OF TEARS
,HAR GHAM MILEGA TUMKO AAGHOSH NAINAWA MEIN\nKAISI KHIZA HAI CHAAI ZAHRA (A.S.) KE BAAGHBAAN MEIN\nQUR'AN KERBALA ME BIKHRAA NAZAR AAEGA,"ON THE LAND OF NAINAWA EVERY ATROCITY WAS COMMITED,\nWHAT CALAMATIES HAVE BEFALLEN ON THE FAMILY OF FATIMA (A.S),\nIT IS LIKE THE QURAN HAS BEEN DESICRATED IN KARBALA"
,AKBAR (A.S.) SA NAWJAWAAN NE SINE PE BARCHI KHAAKER\nRUKH MORDIYA KAISE BABA KO MUNH DIKHAAKER\nKAISE ZA'EEF BABA BARCHI KO NIKAALEGA,"A YOUTHFUL HANDSOME AKBAR HAS HAD A SPEAR IN HIS CHEST,\nHE TURNED AWAY TO THE BATTLEFIELD AFTER SEEING HIS FATHER,\nHOW WILL BROKEN HUSSAIN TAKE THE SPEAR OUT"
,ASGHER (A.S.) SE BE ZUBAANKI ZINDA DILI TO DEKHO\nAALE NABI (S.A.W.W.) KE GHAR KA KAMSIN JARI TO DEKHO\nPEHLE SHAHEED HOKER BABA KO BACHAAEGA,"ASGHAR THE YOUNGEST SOLDIER IS THE MOST COURAGEOUS,\nBRAVEST, INNOCENT AND MOST THIRSTY BABY,\nHE WILL TAKE THE ARROW FIRST AND WILL SAVE HIS FATHER"
,DARYA THA SAAMNE PAR AALE NABI (S.A.W.W) THE PYAASE\nBACHONKO BIBI ZAINAB (A.S.) DETI RAHI DILAASE\nLO JAARAHE HAI GHAAZI PAANI ABHI AAEGA,"THE RIVER FLOWED IN FRONT OF THE FAMILY OF\nTHE PROPHET, BIBI ZAINAB WAS COMFORTING THE THIRSTY CHILDREN\nCONSTANTLY, NOW ABBAS IS GOING TO GET SOME WATER"
,KHAIME KE DAR PE DUKHYA ZAINAB (A.S.) YE SOCHTI THI\nGHAAZI KE JAATE HI WO CHAADER KO DEKHTI THI\nMERI RIDA KA ZAAMIN KYA LOT KE AAEGA,"ZAINAB STANDS AT THE THRESHOLD OF THE TENT AND WONDERS,\nSHE LOOKS AT HER VEIL AS ABBAS GOES TO THE BATTLEFIELD,\nTHE ONE WHO IS THE PROTECTOR OF MY VEIL WILL HE RETURN?"
,PYAASE GALE PE JISDAM CHALNE LAGAA THA KHANJAR\nMA'SOOM HINCHKIYONME KEHTI THI KOI ROKAR\nKOI MERE DADA KO YASRAB SE BULAAEGA\nYASRAB (MEDINA)?',"WHEN THE THIRSTY THROAT WAS\nBEING SLIT, ONE INNOCENT CHILD\nWAS SOBBING AND CALLING OUT, 'CAN\nANYONE CALL MY GRANDFATHER FROM"
,TAQDEER NE DIKHAAI KAISI YE SHAAME GHURBAT\nLAASHON PE RORAHI THI ZEHRA (A.S.) KI PAAK ITRAT\nLAASHON KI KOWN INKO PEHCHAAN KARAAEGA,"THEIR FATE HAS SHOWN THEM THIS SAD AND TRAGIC EVE,\nTHE FAMILY OF ZAHRA (A.S) CRIES ON THE TRAMPLED BODIES,\nWHO WILL IDENTIFY THE BODIES FOR THEM"
