line id verse number,arabic text,english translation text
,BA FUGHAN GUFTA ZAINAB-E MAHZUN,"ZAINAB, THE HEARTBROKEN, CRIED OUT"
,BAR SAR-E NA’SH-E SHAH-E SHAHIDAAN,AT THE SIDE OF THE SLAIN KING OF MARTYRS
,"KHWAHAM RAWAM BAR SUYE SHAM, AY BIRADAR JAAN","I AM GOING TOWARDS SHAM, O DEAR BROTHER"
,BA FUGHAN GUFTA KULTHUM-E AFKAAR,"KULTHUM, THE INSIGHTFUL, CRIED OU"
,BAR SAR-E NA’SH-E MEER-E ALAMDAR,"AT THE SIDE OF THE SLAIN LORD, THE STANDARD-BEARER"
,"BIRADAR-E MAN, AH WAWAILA! TAJ-E SAR-E MAN, AH WAWAILA! KHAK BAR SAR-E MAN,","O MY BROTHER, WOEFUL FAREWELL! O CROWN OF MY HEAD, WOEFUL FAREWELL! I AM RUINED!"
,BA FUGHAN GUFTA LAYLA BA AKBAR,LAYLA CRIED OUT TO AKBAR
,KAI NAWJAWAANAM SHABEEH-E PAYAMBAR?,"WHERE IS MY YOUNG SON, THE IMAGE OF THE MESSENGER?"
,"AY AKBAR-E MAN, AH WAWAILA! TAJ-E SAR-E MAN, AH WAWAILA! KHAK BAR SAR-E MAN,","O MY AKBAR, WOEFUL FAREWELL! O CROWN OF MY HEAD, WOEFUL FAREWELL! I AM RUINED!"
,"BAR MAN NAZ KUN, TARK SAFAR KUN","LOOK AT ME, ABANDON YOUR JOURNEY"
,"AZ SHO’LE-YE AAH-E MAN HADHR KUN,",BE MINDFUL OF MY CRIES OF BURNING SORROW
,"AARAM-EJANAM, AH WAWAILA! RUH O RAWAANAM, AH WAWAILA! SHAM’-E MAZAARAM.","O CONSOLER OF MY HEART, WOEFUL FAREWELL! O (OCCUPIER OF) MY HEART AND MIND, WOEFUL FAREWELL!! O CANDLE ON MY GRAVE."
,BAR SAR-E LAASH-E SHAH-E MAZLUMAAN,AT THE SIDE OF THE SLAIN KING OF THE OPPRESSED
