line id verse number,arabic text,english translation text
,"AAJ-KI, SHAB SEY, LAHED HEY AUR, ZEHRA YA-ALI","FROM TONIGHT ONWARDS IT IS THE GRAVE AND ZAHRA, YA-ALI"
,"KUTCH, WASIYAT, KARTI HU, SUUNLIJIYEGA YA-ALI","I AM GOING TO READ MY WILL SO LEND ME YOUR EAR, YA-ALI"
,"KOYI, DUSHMAN, DINKA, AAYE, NA, MAYAT PAR MERI",DO NOT LET AN ENEMY COME TO MY MAYYIT
,AUR-NIKLE RAAT KO JANAAZA YA-ALI,"CONDUCT MY FUNERAL IN THE DARK, YA-ALI"
,"IS TARHA BABA KI, UMMAT NE DIYA PURSA MUJHE",OH HOW MY FATHERS FOLLOWERS CONSOLED ME
,"FATEMA, KA HOG HAYA CHALNI KALEJA\nYA-ALI\nYA-ALI","FATEMA’S\nHEART WAS\nTORN,"
,"MERE NAALO SEY JO THE, BEZAAR KEHDIJIYE UN HE","THOSE WHO WERE DISTURBED BY MY MOURNING, TELL THEM"
,"KHATMA HEY BAS AAJ SEY, ZAHRA KA RONA YA-ALI\nYA-ALI","ZAHRAS CRYING\nHAS ENDED TODAY,"
,AY MERE SAR-TAJ HAR DAM RAKHIYEGA UNKA KHAYAAL,O MY MASTER ALWAYS CARE FOR THEM
,MELINE BACHOKO MUSHAQAT SEY HEY PAALA YA-ALI,"I HAVE RAISED THE CHILDREN WITH GREAT DIFFICULTY, YA-ALI"
,"QABRA, MEY RAOUNGI, BACHE MERE JO RAOENGE",I WILL WEEP IN MY GRAVE WHEN MY CHILDREN CRY
,"WAASTE, MERE NA UNKO, RONE DENA YA-ALI\nYA-ALI","FOR MY SAKE, DO\nNOT LET THEM CRY,"
