line id verse number,arabic text,english translation text
,KYUN KAR JUDA HUWA SARE SARWAR NA BHULNA,PLEASE RECITE A SURAH FATEHA FOR THE MARHUMEEN OF ALL WHO MADE THIS TRANSLATION POSSIBLE
,KYUN KAR JUDA HUWA SARE SARWAR NA BHULNA\nGHAM SHAHE DEEN KA AY DILE MUZTAR NA BHULNA,"NEVER FORGET, WHY THE MASTER (HUSSAIN) WAS DECAPITATED (IN GOD'S WAY)\nO AGGRIEVED HEART! NEVER FORGET, THE SORROW OF THE LEADER OF FAITH (HUSSAIN)"
,JALDI BULANA KEHTI THI SUGHRA PADAR SE YEH\nHALE MARIZ AY MERE SARWAR NA BHULNA,"SUGHRA USED TO PLEAD, FATHER PLEASE CALL FOR ME (TO JOIN YOU) QUICKLY\nNEVER FORGET ABOUT THE STATE OF YOUR ILL-DAUGHTER"
,KYUN KAR JUDA HUWA SARE SARWAR NA BHULNA,"NEVER FORGET, WHY THE MASTER (HUSSAIN) WAS DECAPITATED (IN GOD'S WAY)"
,KEHTI THI LAYLA BETE KI ZULFE SANWAR KAR\nMERA RIYAZ AY ALI AKBAR NA BHULNA,"LAYLA USED TO SAY, WHILE COMBING HER SON'S HAIR\nNEVER FORGET MY DEVOTIONAL-CARE, O ALI AKBAR"
,BACHE KO LEKAR JAB CHALE SHABBIR KHAIME ME\nMAA BOLI MERI MEHNATEI ASGHAR NA BHULNA,"WHEN SHABBIR LEFT THE TENTS, WITH THE INFANT IN HAND\nTHE MOTHER SAID, O ASGHAR DON'T FORGET ALL MY NURTURING (IN READYING YOU FOR YOUR ROLE)"
,KEHTHI THI YEH TASAWURE ASGHAR MEI RO KE MAA\nDADI KE PAS PEHLU E MADAR NA BHULNA,"ASGHAR'S MOTHER USED TO SAY THIS IN HER INNER THOUGHTS\nDON'T FORGET YOUR MOTHER'S LOVE, IN YOUR GRANDMOTHER'S LAP"
,KEHTA THA SHIMRE CHADAARE ZAYNAB UTAAR KE\nAY DIL KAHIN SAKINA KE GUHAR NA BHULNA,"SHIMR WOULD SAY, UPON SNATCHING ZAINAB'S VEIL\nO SELF! DON'T FORGET SAKINA'S EARRINGS, TOO"
,MAA KEHTI THI KE YAAD RAHE MERI TISHNAGI\nKAUSAR PE MUJH KO AY ALI ASGHAR NA BHULNA,"THE MOTHER USED TO SAY, REMEMBER MY THIRST,\nO ASGHAR, DON'T FORGET ME AT THE POOL OF KAWTHAR"
,KEHTA THA IBNE SAAD KE TURBAT KO KHOD KAR\nAY SHIMR KAATANA SARE ASGHAR NA BHULNA,"THE SON OF SAAD WOULD SAY DIGGING UP THE GRAVES\nO SHIMR, DON'T FORGET TO SEVER ASGHAR'S HEAD (TOO)"
