line id verse number,arabic text,english translation text
,(TANHAYI ME RORO KE)\nMARJAYEGI SUGHRA,"SUGHRA WILL PERISH,\nWEEPING IN LONELINESS"
,"(AKBAR KO TASAWWUR ME, DULHA BHI BANAYENGI)\n(HUM JOLIYO(N) KO SEHRA) DIKHLAYEGI SUGHRA",IN HER THOUGHTS (DREAMS) SHE WILL MAKE AKBAR A BRIDEGROOM\nSUGHRA WILL DISPLAY THE (WEDDING) GARLAND
,"(AKBAR KE LIYE US PAL)\n(DEKHENGI KISI BHAYI, BEHEN KI JO MUHABBAT)\nTARAP JAAYEGI SUGHRA","THE MOMENT SHE SEES THE AFFECTION BETWEEN\nANOTHER BROTHER AND SISTER AKBAR AT THAT\nMOMENT, SUGHRA WILL YEARN TO SEE AKBAR"
,"(DUKH DARD KI MARI HAI, BABA KI BHI PYAARI HAI)\n(ZULMAT KE ANDHERO(N)\nME) BIKHARJAYEGI SUGHRA","SHE HAS ENDURED PAIN (OF SEPARATION), SHE\nIS THE BELOVED OF HER FATHER SUGHRA WILL\nBE DEVASTATED IN THE DARKNESS OF OPPRESSION"
,"(DAADI KI LAHAD JAAYE, KABHI NANA KE ROZE)\n(TANHA HAI AKELI HAI)\nKAHA(N) JAYEGI SUGHRA","SHE GOES TO HER GRANDMOTHER'S GRAVE, SOMETIMES\nTO HER GRANDFATHER'S GRAVE WHERE WILL\nSUGHRA GO, SHE IS LONELY AND ALONE"
,"SUN PAYEGI SUGHRA\n(BEEMAR AGAR SUNLE, AKBAR KE LAGA NEZA)\n(MARJAYENGI YE KAISE)",WHAT IF THE UNWELL SUGHRA HEARS THAT AKBAR\nWAS KILLED WITH A SPEAR HOW WILL SUGHRA\nBEAR THIS( NEWS)? HOW WILL SHE DIE?
,"(AY RAB-E-JAHAA(N)\n(AKBAR SE NA JITE JI)\nUSKO, ITNA TO BATAADE)","MIL PAYEGI SUGHRA\nO LORD AT LEAST LET HER KNOW\nWHILE SUGHRA IS ALIVE, SHE WILL NEVER SEE AKBAR"
,"(IS AAS PA ZINDA HAI, AYEGA ALI AKBAR)\n(QADMO(N) KE NISHA(N) KAISE) MITTA PAYEGI SUGHRA","SHE IS ALIVE IN THE HOPE THAT, ALI AKBAR WILL COME BACK\nHOW WILL SUGHRA ERASE THE FOOTPRINTS ( OF AKBAR)"
,"(HUJRA ALI AKBAR KA, SUGHRA KO RULAATA HAI)\n(VEERAN HAI GHAR SAARA) NA REH PAYEGI SUGHRA",SUGHRA WEEPS AT THE SIGHT OF ALI AKBAR'S CHAMBER\nSUGHRA WILL NOT BE ABLE TO BEAR THE EMPTINESS IN HER HOUSE
,"(KABHI RAHO(N) KO TAKTI HAI, KABHI HATHO(N) KO DEKHE)\n(IN HATHO(N) ME KYA MEHNDI) LAGA PAYEGI SUGHRA","SOMETIMES SHE GAZES IN THE DISTANCE, SOMETIMES SHE LOOKS AT HER HANDS\nWILL SUGHRA BE ABLE TO APPLY MEHNDI ON HER HANDS"
,"(IS TARHA BAHAN KOYI, JUDA HO NA AKHI SE)\n('YAWAR' YE DUA MANGO)","RUNG LAYEGI SUGHRA MAY NO SISTER EVER ENDURE A SEPARATION\nLIKE THIS FROM A BROTHER 'YAWAR' PRAY, SUGHRA WILL GET WELL"
