line id verse number,arabic text,english translation text
,PARDA DUNIYA KO SIKHAANE WALI,THE LADY WHO TAUGHT THE WORLD ABOUT HIJAB
,PARDA DUNIYA KO SIKHAANE WALI\nAAYI BAZAARON MEIN ZAINAB,THE LADY WHO TAUGHT THE WORLD ABOUT HIJAB\nHAS BEEN BROUGHT INTO THE BAZAAR
,GHAR SE BAHAR BHI NA AANE WALI\nAAYI BAZAARON MEIN ZAINAB,THE ONE WHO NEVER STEPPED OUT OF HER HOUSE\nWITHOUT A VEIL HAS BEEN BROUGHT INTO THE BAZAAR
,JISNE BABA SE CHHURA-E-THE KAHI BAAR ASEER\nQAIDI AZAAD KARANE WALI\nAAYI BAZAARON MEIN ZAINAB,THE ONE WHO USED TO ASK\nHER FATHER TO FREE THE PRISONERS\nHAS BEEN BROUGHT INTO THE BAZAAR
,JALTE KHAIMON SE UTHA LAYI ABBAS KE BAAD\nALI AABID KO BACHANE WALI\nAAYI BAZAARON MEIN ZAINAB,"FROM THE BURNING TENTS, SHE WAS THE\nONE, AFTER ABBAS LEFT, WHO SAVED IMAM SAJJAD,\nSHE HAS BEEN BROUGHT INTO THE BAZAAR"
,DEEN KI KHAATIR YE BIBI SAALAR BANI\nBAN KE ABBAS DIKHAANE WALI\nAAYI BAZAARON MEIN ZAINAB,"FOR THE SAKE OF THE RELIGION SHE BECAME THE PROTECTOR,\nTHE ONE WHO TOOK THE PLACE OF ABBAS,\nSHE HAS BEEN BROUGHT INTO THE BAZAAR"
,APNE SEENAY PE SAKINA KO ZINDANON MEIN\nBAAD BHAYI KE SULAANE WALI\nAAYI BAZAARON MEIN ZAINAB,"IN THE PRISON SHE KEPT SAKINA ON HER CHEST,\nAFTER HER BROTHER SHE WAS THE ONE WHO MADE SAKINA SLEEP,\nSHE HAS BEEN BROUGHT INTO THE BAZAAR"
,NANGE SAR PARTI RAHI KHUTBE BAZAARON MEIN\nKASRE DUSHMAN KO HILANE WALI\nAAYI BAZAARON MEIN ZAINAB,"SHE DELIVERED A SERMON IN THE BAZAAR IN HER HELPLESS CONDITION,\nTHE ONE WHO SHOOK THE ENEMY\nHAS BEEN BROUGHT INTO THE BAZAAR"
