line id verse number,arabic text,english translation text
,ZAMEEN DHOONDH RAHI HAI KIDHAR GAYE HAI HUSAN(A.S),BUT THE GROUND IS LOOKING FOR HUSSAIN.
,KAREGA SHIMR KA KHANJAR TO SIRF SAR KO JUDA,SHIMARS DAGGER WILL ONLY SEPARATE THE HEAD FROM HIS BODY
,WAGAR NA LAASHAE AKBAR PE MARGAYE HAI HUSAIN(A.S),BUT HUSSAIN HAS ACTUALLY DIED(SPIRITUALLY) NEAR THE BODY OF HZ ALIAKBER.
,SARE BURIDA KATE HOT KHOON CHEHRE PAR,"HIS HEAD IS SEVERED, HIS LIPS TORN AND THERE IS BLOOD ON HIS FACE"
,AJEEB HAAL ME SHIRI KE GHAR AYE HAI HUSAIN(A.S),"WHAT A STRANGE WAY TO GO TO THE HOUSE OF SHEERIN, OH HUSSAIN"
,MAI MILNE SHAAM KE ZINDAA ME AAUNGA TUJHSE,I WILL COME TO MEET YOU IN THE PRISON OF SHAAM
,YE BAAT AAKHRI BETI SE KARGAYE HAI HUSAIN(A.S),THESE WERE THE LAST WORDS TO HIS DAUGHTER FROM HUSSAIN
,KAHI HAI QASIMO ABBAS AUR KAHI AKBAR,"QASIM IS AT ONE PLACE, ABBAS AT ANOTHER AND AKBAR SOMEWHERE ELSE"
,KAHA KAHA TERE TUKDE PADE HUE HAI HUSAIN(A.S),HUSSAIN’S PIECES ARE SCATTERED EVERYWHERE
,QAZA KE BAAD BHI BHAI BEHEN KE SAATH RAHA,EVEN AFTER HIS DEATH THE BROTHER AND SISTER STAYED TOGETHER
,JIDHAR JIDHAR GAYI ZAINAB UDHAR GAYE HAI HUSAIN(A.S),"WHEREVER ZAINAB WENT, HUSSAIN WENT TOO."
,KISI NE MAARA HAI PATHHAR BEHEN KE KYA AKBAR,"SOMEBODY HIT A STONE ON HIS SISTER, OH AKBAR"
,KE KARTE KARTE TILAWAT THAHAR GAYE HAI HUSAIN,THAT’S WHY HUSSAIN HAS SUDDENLY STOPPED RECITING THE QURAN
