line id verse number,arabic text,english translation text
,LAHOO MEIN DOOBE YEH KARBALA HAIN,"THIS IS KARBALA, SOAKED IN BLOOD"
,LAHOO MEIN DOOBE YEH KARBALA HAIN\nJAVAN LASHO SE DASHTE SARA BHARA HOWA HAI\nHAI YEH KARBALA HAI,"THIS IS KARBALA, SOAKED IN BLOOD,\nTHE WHOLE DESERT IS FULL OF YOUNG BODIES,\nTHIS IS KARBALA, THIS IS KARBALA."
,ALAM JO KAHLI HUSSEIN LAYE\nHARAM YEH SAMJEH ABBAS AIYE\nHAR EK BASHA ALAM SE RO KAR\nLIPAT GAYYA HAIN,"WHEN HUSAIN BROUGHT THE A’LAM (FLAG)\nALONE, THE CHILDREN THOUGHT ABBAS\nHAD COME, EVERY CHILD CLUNG TO\nTHE A’LAM (FLAG) AND WEPT."
,SAGIR ASGAR KO TEER MARE\nCHENE SAKINA KE GOSH VARE\nYE KAISE ZULM AUR BHAR BHIRYAAT\nKI INTAHA HAI,"THEY SHOT THE BABY ALI ASGHAR\nWITH AN ARROW, AND SNATCHED AWAY\nSAKINA'S EARRINGS FROM HER, THIS IS\nTHE HEIGHT OF INJUSTICE AND BARBARISM"
,RABAAB CHEEKI KOIEE TO AIYE\nUTHA KE BIMAR KO JO LAYE\nKOIEE LUTHERA HAMARE KHAMEIN\nJHALLA RAHA HAIN,"RUBAB SHOUTED, SOMEONE PLEASE\nCOME AND CARRY SAJJAD,\nWHO IS UNWELL, SOME\nVILLAINS ARE BURNING OUR TENTS."
,MERI NAVASE BE BERIDA HAIN\nMERA NAVASA BHI BE KAFAN HAI\nRASOOL RO RO KE AMBIYA KO\nBHATA RAHA HAI,"'MY GRANDDAUGHTER IS WITHOUT A VEIL,\nAND MY GRANDSON IS WITHOUT\nA SHROUD', PROPHET (PBUH) IS TELLING\nTHE OTHER PROPHETS, AND WEEPING."
,NA DAIR MAQTAL MAIN AB LAGAWO\nCHALLA KEIN GALLDI ASSIR LAWO\nLAIYEEN ABID KO TAIZEYANE\nLAGA RAHA HAI,"DO NOT TAKE LONG IN\nTHE BATTLEFIELD NOW, WALK QUICKLY\nAND BRING THE CAPTIVES, THE\nACCURSED MAN IS WHIPPING SAJJAD."
,YE KHOON NE NA HAQ NA CHUP SAKE GA\nKABI YE MATAM NA ROK SAKE GA\nRUKE TO PHIR KARBALA BANE GE\nYE FASILA HAIN,"THIS BLOOD THAT WAS SPILT UNJUSTLY WILL NEVER\nSTAY HIDDEN, THIS MATAM WILL NEVER BE\nSTOPPED, IF IT IS STOPPED, THEN THERE WILL\nBE ANOTHER KARBALA, THIS IS THE DECISION."
