line id verse number,arabic text,english translation text
,MAZLOOM-E-KARBALA KI AZADAAR AAGAYI,THE MOURNERS OF THE OPPRESSED ONES OF KARBALA HAVE COME
,ZAINAB BAREHNA SAR JO BAZAAR AAGAYI.,ZAINAB (A.S) HAS COME TO THE MARKET PLACE WITHOUT HER VEIL
,KHUTBAI PERHUN GI AASAI KAI DUSHMAN BHI HONGAI DAN\nTALWAAR KAI BAGHAIR LARUN GI MAIN AISI JANG,I WILL FIGHT SUCH A BATTLE WITHOUT ANY SWORD\nI WILL RECITE SUCH A SERMON THAT EVEN THE ENEMIES WILL BE ASTOUNDED
,DEKHO HUSSAIN TUM BHI HAMARAI JIHAD KO\nZAINAB HAI AJ BAN KAI ALAMDAR AAGAYI.,O HUSSAIN! LOOK AT OUR JIHAD\nZAINAB HAS BECOME THE FLAG BEARER TODAY
,ZAINAB NAI ZINDAGI MAIN NA DEKHI KOI KHUSHI\nROTI HUWI WOH SHAAM KI RAHON MAI MER GAYI,ZAINAB HAS NOT SEEN ANY HAPPINESS\nSHE LEFT THIS WORLD CRYING ON THE STREET OF SHAM
,TANHA LAHAD MAIN BHAI KO RONAI KAI WASTAI\nSARKAARAI PANJETAN KI WOH GHAM-KHAAR AAGAYI.,TO CRY ALONE AT HER BROTHERS GRAVE\nTHE MOURNER (A.S) OF THE PANJETAN HAS COME
,JIS KI HAYAA SAI SURAJ NAI KHUD KO CHUPA LIYA\nUMMAT SHAKI NAI QAIDI USSI KO BANA LIYA,THE ONE FOR WHO'S MODESTY EVEN THE SUN HID ITSELF\nTHE ONE WHOM THE UMMAH HAS MADE PRISONER
,CHADAR LUTA KAI QAAFILA SALAAR AAGAYI\nKARBOBALA KAI DASHT SAI BAZAAR-E-SHAAM MAIN,FROM THE DESERT OF THE KARBALA TO THE MARKET PLACE OF SHAM\nTHE LEADER OF THE CARAVAN HAS COME WITHOUT HER VEIL
,MEHSHAR KAI ROZ AAYENGI JAB NAIB E BATOOL\nTANVEER YEH KAHAI GAIN KHUDA SAI MERAI RASOOL,"WHEN THE REPRESENTATIVE OF SYEDA BATOOL (AS) WILL COME ON THE DAY OF JUDGEMENT\nO LORD!, THE PROPHET OF ISLAM WILL SAY"
,ZINDA RAKHAI HAI JIS NAI IRAADAI HUSSAIN KAI\nYA RAB WOH MERAI DEEN KI MADAD GAAR AAGAYI,THE ONE WHO HAS KEPT THE RESOLUTION OF HUSSAIN (A.S)\nO LORD! THE HELPER OF MY RELIGION HAS COME
