line id verse number,arabic text,english translation text
,"THA YE BANU KA BAYAAN,\nKIS KO DOON AB LORIYAN","THIS WAS BANU’S LAMENTATION,\nFOR WHOM SHALL I SING LULLABIES"
,TERA JHOOLA JAL GAYA\nAI MERE TISHNA DAHAAN,"YOU CRADLE IS NOW\nBURNT, O’ MY THIRSTY CHILD"
,"KHOON BHARA KURTA TERA,\nHAYE VO BHI CHIN GAYA","YOUR BLOOD- SOAKED SHIRT, EVEN THAT\nWAS PLUNDERED (BY THE ENEMY)"
,AB JEEYUN KIS KE SAHARE\nPAAS MERE KYA RAHA,"HOW CAN I LIVE WITHOUT A REMINDER OF\nYOU, WHAT DO I HAVE LEFT NOW?"
,HAYE WO NAZUK GALA\nTEEN DIN SAY KHUSHQ THA,"THAT DELICATE NECK, PARCHED\nFOR THREE DAYS"
,BHAR KAY MOJAY TEER NAY WO\nISS QADAR ZAKHMI KIYA,"THE TIP OF THE FLYING ARROW,\nINFLICTED AN INJURY SO GRAVE"
,KHAALI JHOOLA DAIKH KER\nAI MERE NOOR-E-NAZAR,"SEEING THE EMPTY CRADLE, O’\nTHE LIGHT OF MY EYES"
,AANKH FARYRADI HAI MERI\nAUR ROTA HAI JIGAR,"MY EYES TEAR UP,\nAND MY HEART WEEPS"
,SO GAYE HO TUM KAHAN\nCHAYN PAAEY KAISAY MAA,"WHERE ARE YOU SLEEPING, HOW\nCAN I FIND SOME SOLACE"
,MEI MUSAFIR SHAAM KI\nKHATM HUD ARAAM KI,"I AM A CAPTIVE GOING TO\nSHAAM, MY REST IS OVER"
,QAID HO KER JAA RAHI HOON\nGARD HAI ALAAM KI,"I AM GOING AS A PRISONER,\nTHE DUST IS ALL THAT IS LEFT"
,BANDH CHUKI HAI REESMA\nHUM KAHA AUR TUM KAHA,"THE ROPES HAVE BOUND (OUR HANDS), WE ARE SO\nFAR APART, WHERE AM I AND WHERE ARE YOU"
,MEER KYA REHAN KYA\nJIS NE YE NOHA SUNA,"NOT ONLY MEER AND REHAN,\nBUT WHOEVER HEARS THIS NOHA"
,ASHK ANKHON SE BAHA KER\nUS NE RO RO KER KAHA,CRIES TEARS OF\nBLOOD AND SAYS
,HAAY WO ASGHAR KI MAA\nUFF WO TERA IMTIHAAN,"O THE MOTHER OF ASGHAR,\nYOU WENT THROUGH DIFFICULT TRIALS"
,JAAM ASHKON KAY PEEYO\nAAJ KI SHAB SO RAHO,"QUENCH YOUR THIRST WITH TEARS,\nFALL ASLEEP ON THIS NIGHT"
,UMR LAG JAEY HUMARI\nTUM KO TUM JEETAY RAHO,MAY MY LIFE END\nSO YOU CAN LIVE ON
,TUM PE QURBAN MERI JAAN\nAI QARAAR-E-BE KASAAN,"MY LIFE BE SACRIFICED FOR YOU,\nO MY BRAVE AND LONELY CHILD"
,"DHOOND THI PHIRTI HAI MADAR,\nHAI MERA ASGHAR KAHAN",YOUR MOTHER KEPT SEARCHING PROFUSELY AND\nSAYING 'WHERE IS MY ASGHAR?'
,MEER KYA REHAN KYA JIS NAY YE NOHA SUNNA,"NOT ONLY MEER AND REHAN, BUY WHOEVER HEARS THIS NOHA"
,JAAM ASHKON KAY PEEYO AAJ KI SHAB SO RAHO\nUMR LAG JAEY HUMARI TUM KO TUM JEETAY RAHO,"HZT ALI ASGHAR AS (A MOTHERS LAMENTATION) QUENCH YOUR THIRST WITH TEARS, FALL\nASLEEP ON THIS NIGHT MAY MY LIFE END SO YOU CAN LIVE ON"
,TUM PE QURBAN MERI JAAN AEY QARAAR-E-BAY KASAAN\nDHOONDTHI PHIRTI HAI MADER HAI MERA ASGER KAHAN,"HZT ALI ASGHAR AS (A MOTHERS LAMENTATION) MY LIFE BE SACRIFICED FOR YOU, O MY BRAVE\nAND LONELY CHILD YOUR MOTHER IS WANDERING HERE AND THERE SEARCHING, O’ WHERE IS MY ASGHAR"
