line id verse number,arabic text,english translation text
,"LAASHE PE ZAYNAB ROKE PUKAARI,\nBHAYYA HUMAARA KOI NAHI","AT THE DEAD BODY, ZAINAB CRIED\nAND SAID 'BROTHER, WE HAVE NO ONE!'"
,"KHAIME JHALE AUR SAJJAD QAIDI,\nKAFNI TUMHARA KOI NAHI","THE TENTS BURNED AND SAJJAD IS PRISONER, THERE\nIS NO ONE TO GIVE YOU KAFAN"
,DEKHO AY BHAI ME ZAHRA KI JAAYI,"LOOK AT ME OH BROTHER, ZAHRA’S DAUGHTER"
,LAASHE PE AAYI HU BE PARDA HOKAR,I HAVE COME TO YOUR BODY WITHOUT HIJAB
,"MAARA GAYA HAY ABBAS GHAAZI,\nQASSIM DULAARA KOI NAHI","ABBAS HAS DIED,\nQASSIM IS NO MORE"
,"BEKAS YATIMO KA KAFELA, BHAI","THIS CARAVAN OF HELPLESS ORPHANS, OH BROTHER"
,TUHI BATAADE KE KAHAA LEKE JAAWU,"YOU TELL ME, WHERE I SHOULD TAKE THEM?"
,"LAASHE SAMBHAALUN YA KUMBE KO DEKHU, GHAM KA KINAARA KOI NAHI","SHOULD I TAKE CARE OF THE DEAD BODIES, OR WATCH OVER THE CLAN? THERE IS NO ONE TO SHARE MY GRIEF"
,"WIRAA HAY KHAIME, KHAALI HAY JHULA","THE TENTS ARE DESERTED, THE CRADLE IS EMPTY"
,TISHNA SAKINA KE QISSE KO DEKHO,LOOK AT THE STORY OF YOUR BELOVED SAKINA
,"GIR KAR HUWI CHOT BE AAS BETI,\nAB TO SAHAARA KOI NAHI","SAKINA IS INJURED FROM FALLING,\nNOW THERE IS NO SUPPORT"
,KARIYAL JAWAAN KI MAYYAT HAY AAYI,THE YOUTH’S DEAD BODY HAS COME
,KEHTI HAY LAILA ‘AY MERE AKBER’,"LAILA SAYS, 'OH MY AKBAR!'"
,"KISKI NAZAR TUMKO KHAA GAYI BETA, MERA SAHAARA KOI NAHI","WHOSE EVIL LOOK HAS DONE THIS TO YOU SON, I HAVE NO SUPPORT"
,BOLI YUN RO KE ZAHRA KI JAAYI,"ZAHRA’S DAUGHTER CRIED AND SAID,"
,KARBALA ME GHAR LUT GAYA HAY,MY HOME HAS BEEN ROBBED IN KARBALA
,"MAARA GAYA HAY AB MERA BHAAI, WAARIS HAMARA KOI NAHI","NOW MY BROTHER IS DEAD, WE HAVE NO ONE TO PROTECT US"
,BOLI YE ZAINAB ‘AUNO MUHAMMAD’,"ZAINAB SAID, 'AUN AND MUHAMMAD'"
,UTHO AY PYAARO AAYI HAY MAADAR,"WAKE UP MY BELOVED SONS, YOUR MOTHER HAS COME"
,"BAATE TO KARLO, BOLO AY PYAARO,\nGHAM KA KINAARA KOI NAHI","TALK TO ME OH MY BELOVEDS, THERE\nIS NO ONE TO SHARE MY GRIEF"
,TIIR SE MAARA ASGHARE BESHEER,THEY KILLED ASGHAR WITH AN ARROW
,PAANI NA PAAYA HAAY WHO BACHAA,THE CHILD COULD NOT GET ANY WATER
,"AAWO AY BETA KHAALI HAY JHULA,\nJHULNE WAALA KOI NAHI","COME, OH SON, THE CRADLE IS EMPTY, THERE\nIS NO ONE TO SWING THE CRADLE"
,GHAM KI KAHAANI KISKO SUNAAWU,WHO SHOULD I TELL THIS STORY OF GRIEF
,BHAYYA HAMMARA TUM BHI CHALE,"OH MY BROTHER, YOU HAVE LEFT"
,"SAJJAD BIMAAR HUM HAY QAIDI, WARIS HAMAARA KOI NAHI","SAJJAD IS SICK AND WE ARE PRISONERS, WE HAVE NO ONE TO PROTECT US"
,KARBALA ME HUMKO BULAANA,CALL US TO KARBALA
,AAKE WAHAA HUM PARLE ZIYAARAT,WE WILL COME AND RECITE ZIYARRAT
,"MERI TAMANNA AAWU WAHAA ME,\nISKE SIWAA KOI AARZOO NAHIN","MY WISH IS TO GO THERE, OTHER\nTHAN THIS I HAVE NO OTHER WISH"
