line id verse number,arabic text,english translation text
,ROZAY PE MUSTAFA(SAWA) KE\nUDAASI SI CHAAYI HAI,SADNESS PREVAILS IN THE\nSHRINE OF PROPHET MUHAMMAD (SAW)
,ROZAY PE MUSTAFA(SAWA) KE\nUDAASI SI CHAAYI HAI\nKUNBE KO KHOOKE ZAINAB(ASWS) E NASHAAAD AAYI HAI,SADNESS PREVAILS IN THE SHRINE\nOF PROPHET MUHAMMAD (SAW) ZAINAB HAS\nARRIVED AFTER LOSING HER FAMILY
,AREY ROKAR PUKAARI NANA MAI....FARYAAD LAAYI HU\nMAI CHODKAR HUSSAIN(ASWS) KO JUNGLE MAI AAYI HU,SHE CRIES OUT O GRANDFATHER;\nI HAVE COME HERE WITH A PLEA I HAVE LEFT HUSSAIN (A.S.) IN THE DESERT OF KARBALA
,NANA AJEEB SAANAYE HUM PAR GUZAR GAYE\nRANJO ALAM NE GHER LIYA HUM JIDHAR GAYE..\nNANA KHUDA KE GHAR MAI NA HUMKO AAMA MILI\nBHAAI NE SHEHER CHODKE JUNGLE KI RAAH LI..,O GRANDFATHER WE FACED STRANGE CALAMITIES GRIEF AND ANGUISH\nSURROUNDED US WHEREVER WE WENT WE WERE DENIED REFUGE\nIN THE HOUSE OF ALLAH MY BROTHER LEFT\nTHE CITY AND MADE HIS WAY TO THE DESERT
,NANA HAMAARE GHAR KA SAB ASBAAB LUT GAYA...\nNANA HAMAARE SAR PE NA BAAKI RAHI RIDAA\nNANA HAZAAR TARHA JAFA KI LAEENO NE..\nKHAIMO MAI HAAYE AAG LAGA DI LAEENO NE,O GRANDFATHER WE WERE LOOTED OF OUR\nBELONGINGS GRANDFATHER OUR VEILS WERE SNATCHED GRANDFATHER\nTHE CURSED PEOPLE TORMENTED US IN A\nHUNDRED WAYS OUR CAMPS WERE SET ABLAZE
,NANA SHAHEED HO GAYE BHAAI KE JAA NISAAR...\nEK EK KARKE MAR GAYE ASHAAB E ZEE WIQAR\nNANA BALA KE BAN MAI QAYAMAT KA RAN PADAA\nBHAAI SE BHAAI BAAP SE BETA BICHAD GAYAA,O GRANDFATHER ALL THE COMPANIONS OF MY BROTHER\nWERE MARTYRED ONE BY ONE GRANDFATHER IT WAS\nLIKE THE DAY OF JUDGEMENT IN KARBALA BROTHERS\nLOST BROTHERS AND FATHERS LOST THEIR SONS
,NANA ZAMEEN KARBOBALA LAAL HO GAYI...\nQASIM(ASWS) KI LAASH GHODO SE PAAMAL HO GAI...\nNANA KATAKE SHAANO KO ABBAS(ASWS) MAR GAYE....\nGURBAT MAI BHAAIJAAN KO BE AAS KAR GAYE..,O GRANDFATHER THE SOIL OF KARBALA TURNED RED\nTHE BODY OF QASIM WAS MUTILATED BY HORSES\nHOOVES GRANDFATHER ABBAS WAS MARTYRED AFTER HIS HANDS\nWERE AMPUTATED AND HE LEFT MY BROTHER IN DISMAY
,NANA ASEER BAARA THE AUR EK THI RASAN..\nBAANDHE GAYE THE MISL E GUNAAH GAAR KHAS TATAN...\nNANA HAM APNE HAAL PE\nNANA HAMAARE HAAL PE HASTE THE BAD SHEYAAR.,ROTE THE BAAR BAAR.. O GRANDFATHER THERE WERE TWELVE PRISONERS\nAND ONLY ONE ROPE TO TIE THEM WE WERE TIED\nTOGETHER AS IF WE WERE SINNERS WE USED TO WEEP\nAT OUR STATE BUT THE SCOUNDRELS USED TO LAUGH AT US
,NANA TABAA HOKE HUM AAYE HAI SHAAM SE...\nBALI SAKINA(ASWS) KHO KE HUM AAYE HAI SHAAM SE...\nAB TAK HAI NEEL RASSI KE SHAANO KO DEKHLO..\nNANA HAMAARE TAN PE NISHAANO KO DEKHLO,O GRANDFATHER WE HAVE RETURNED FROM SHAAM UTTERLY DEVASTATED\nAND WE HAVE LOST SAKINA AS WELL YOU CAN\nSTILL SEE THE BRUISES OF ROPES ON OUR\nSHOULDERS SEE THE SCARS ON OUR BODY O GRANDFATHER
,ZAINAB(ASWS) JO ROKE KARTI THI QABR E NABI(SAWW) PE BEN...\nTHARRA RAHA THA ROZA E SULTAN E MASHRAKAIN (SAWW)...\nBAS KHATM KAR NISAAR YE GHAM NAAK DASTAN\nROYE HAI IS ALAM MAI ZAMEE AUR AASMAAAA,ZAINAB MOURNED AT THE GRAVE OF THE PROPHET (SAW)\nTHE SHRINE OF THE KING OF THE WORLD WAS SHAKEN\nO POET PLEASE STOP NARRATING THIS DEVASTATING STORY\nEVEN THE SKY AND EARTH ARE CRYING OVER THIS TRAGEDY
,HAS HASKE TAAZIYANE SITAM JHELTE RAHE\nITNE MAI EK SHAAMI NE NANA GAZAB KIYA...\nSAIDAANI KO KANEEZI MAI USNE TALAB KIYA..\nHOTI THI LAAKH ZILLATE HUM DEKHTE RAHE...,"SMILING, WE CONTINUED TO ENDURE THE LASHES OF OPPRESSION\nMEANWHILE, A MAN OF SHAAM COMMITTED A TERRIBLE OUTRAGE, O GRANDFATHER...\nHE DEMANDED A SAYYIDA AS A SLAVE...\nWE CONTINUED TO WITNESS COUNTLESS HUMILIATIONS..."
