line id verse number,arabic text,english translation text
,SUNAI KIS NE YEH ZINDAN MEIN LORI SAKINA SO RAHI HAI.,"WHO IN THE PRISON TOLD THIS LULLABY, 'SAKINA IS SLEEPING'"
,"KHUDARA, ZOOR SE BOLE NA KOI, SAKINA SO RAHI HAI.","BY ALLAH, KEEP QUIET, SAKINA IS SLEEPING"
,KAHA BANO NE UTHO SHAH ZADI\nHUWI KYA BAAT JO MADAR SE ROTHI.,"BANO SAID, 'WAKE UP, MY PRINCESS,\nWHAT HAPPENED, WHY WON’T YOU TALK TO ME?'"
,"UTHO BABA KA SAR AAYA HAI BIBI, MAGAR ZINDAAN KI HAR DEWAR BOLI. SAKINA SO RAHI HAI.","WAKE UP, FATHER’S HEAD HAS COME OH BIBI! BUT THE PRISON’S WALLS SAID, 'SAKINA IS SLEEPING.'"
,TUMHARE GOSHWAREY MIL GAYE HAIN DAR-E-ZINDAN SARE KHUL GAYE HAIN.,"YOUR EARRINGS HAVE BEEN RETURNED, ALL THE DOORS OF PRISON ARE NOW OPEN"
,REHAI MIL GAYI JATI HOON GHAR KO MAGAR SAJJAD KI AAWAZ AAYI. SAKINA SO RAHI HAI.,"BUT SAJJAD SAYS, 'SAKINA IS SLEEPING.' WE WERE FREED, HEADING TOWARDS HOME,"
,HOYE JAB SHAM KE SAYE BHI GEHRAY PARINDAY CHEHCHAHATE JA RAHE THEY.,"WHEN SHADOWS GREW LONGER, THE BIRDS WERE SINGING,"
,KAHA BANO NE AYE URTAY PARINDO SADAEIN ROOK LO KUCH DAIR APNI. SAKINA SO RAHI HAI.,"BANO SAID, 'OH BIRDS, STOP SINGING FOR A BIT, SAKINA IS SLEEPING'"
,BANANE QABAR JAB SAJJAD UTHAY TU WOH NAD-E-ALI DOHRA RAHE THE.,"HE RECITED NAD-E-ALI REPEATEDLY WHEN SAJJAD STOOD UP TO MAKE THE GRAVE,"
,BANDHE HATHON SE CHAHA QABAR KHODEIN ACHANAK PAON KI ZANJEER CHANKI. SAKINA SO RAHI HAI.,"HE WISHED TO DIG THE GRAVE WITH HIS TIED HANDS, SUDDENLY, THE CHAINS ON HIS FEET CLANKED, 'SAKINA IS SLEEPING.'"
,NA AB MARAY GA KOI TAMACHE NA HOON GAYE PHIR SE YEH RUKHSAR NEELAY.,"NEITHER WILL ANYONE SLAP YOU, NOR WILL YOUR CHEEK TURN BLUE"
,GALA BANDHA NA JAYE GA RASAN MEIN JO AAYA SHIMAR TU OSS SE KAHON GI. SAKINA SO RAHI HAI.,"NECK WONT BE TIED IN CHAINS, IF SHIMR COMES, I WILL SAY TO HIM, 'SAKINA IS SLEEPING'"
,ADAB KI JA HAI YEH:REHAN: DEKHO BULAND AAWAZ MEIN HARGIZ NA BOLO.,"THIS IS A PLACE OF RESPECT, REHAN, SEE! NEVER TALK OUT LOUD HERE"
,YAHAN TU FATIHA BHI DHERAY PARHNA YAHAN AAWAZ HO JAYE NA ONCHI. SAKINA SO RAHI HAI.,"HERE, EVEN RECITE FATIHA LIGHTLY, … HERE, NO ONE SHOULD RAISE THEIR SOUND, 'SAKINA IS SLEEPING'"
