Line id,Arabic text,Translation
,اَسْتَغْفِرُ اللَّهَ الَّذِيْ لَا إِلٰهَ إِلَّا هُوَ الرَّحْمٰنُ الرَّحِيمُ,"I seek forgiveness from Allah, there is no god but He, the Most Compassionate, the Most Merciful,"
,اَلْحَيُّ الْقَيُّوْمُ وَاَتُوبُ إِلَيْهِ,"The Ever-Living, the Self-Subsisting, and I turn to Him in repentance."
