Line id,Arabic text,Translation
,سَجَدَ لَكَ سَوَادِيْ وَخَيَالِي,My form and my shadow prostrate to You
,وَ آمَنَ بِكَ فُؤَادِي,And my heart believes in You
,هٰذِهِ يَدَايَ وَمَا جَنَيْتُهُ عَلٰى نَفْسِي,These are my hands and what I have committed against myself
,يَا عَظِيمُ تُرْجَىٰ لِكُلِّ عَظِيمٍ,"O Great One, who is sought for every great matter"
,اِغْفِرْ لِيَ الْعَظِيمَ,Forgive my great sin
,فَإِنَّهُ لَا يَغْفِرُ الذَّنْبَ الْعَظِيمَ إِلَّا الرَّبُّ الْعَظِيمُ,For none forgives the great sin except the Great Lord
