Line id,Arabic text,Translation
,اَسْتَغْفِرُ اللَّهَ ذَا الْجَلاَلِ وَالْاِكْرَامِ,"I seek forgiveness from Allah, the Possessor of Majesty and Honor"
,مِنْ جَمِيْعِ الذُّنُوبِ وَالْآثَامِ,from all sins and misdeeds
