Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the Name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send Your blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ اَهِلَّهُ عَلَيْنَا بِالْاَمْنِ وَالْاِيـمَانِ,"O Allah, let this (new moon) rise over us with security and faith"
,وَالسَّلاَمَةِ وَالْاِسْلاَمِ,And with safety and Islam
,رَبِّيْ وَرَبُّكَ اللَّهُ عَزَّ وَجَلَّ,"My Lord and your Lord is Allah, the Mighty and Majestic"
