Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,يَا مُقِيلَ الْعَثَرَاتِ أَقِلْنِيْ عَثْرَتِيْ,"O Forgiver of mistakes, forgive my mistake"
,يَا مُجِيبَ الدَّعَوَاتِ أَجِبْ دَعْوَتِيْ,"O Answerer of prayers, answer my prayer"
,يَا سَامِعَ الْأَصْوَاتِ اسْمَعْ صَوْتِيْ,"O Hearer of voices, hear my voice"
,وَارْحَمْنِيْ وَتَجَاوَزْ عَنْ سَيِّئاتِيْ وَمَا عِنْدِيْ,And have mercy on me and overlook my sins and what I have
,يَا ذَا الْجَلالِ وَالْإِكْرَامِ,O Lord of Majesty and Honor
