Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,يَا عَزِيزُ يَا غَفَّارُ,"O Mighty One, O All-Forgiving"
,اِغْفِرْ لِيْ ذُنُوبِي,Forgive my sins
,وَذُنُوبَ جَمِيْعِ الْمُؤْمِنِيْنَ وَالْمُؤْمِنَاتِ,And the sins of all believing men and believing women
,فَإِنَّهُ لَا يَغْفِرُ الذُّنُوبَ إِلَّا أَنْتَ,"For indeed, no one forgives sins except You"
