line id verse number,arabic text,english translation text
,,"Allahuma Aj’al Feema Taqdhee
Dua 3"
,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the name of Allah the Beneficent, the Merciful."
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Allah bless Muhammad and the family of Muhammad.
,اللَّهُمَّ اجْعَلْ فِيمَا تَقْضِي وَ تُقَدِّرُ مِنَ الْأَمْرِ الْمَحْتُومِ‏,"O Allah, let it be that when You decree and ordain from the matters which are certain,"
,وَ فِيمَا تَفْرُقُ مِنَ الْأَمْرِ الْحَكِيمِ فِي لَيْلَةِ الْقَدْرِ,"that when You distinguish in the matters which are wise on the night of Qadr,"
,وَ فِي الْقَضَاءِ الَّذِي لاَ يُرَدُّ وَ لاَ يُبَدَّلُ,"in the decree which cannot be reversed nor changed,"
,أَنْ تَكْتُبَنِي مِنْ حُجَّاجِ بَيْتِكَ الْحَرَامِ,"that You write me amongst those who will go for pilgrimage (hajj) to Your holy house,"
,الْمَبْرُورِ حَجُّهُمْ الْمَشْكُورِ سَعْيُهُمْ,"whose hajj is approved,
whose efforts are appreciated,"
,الْمَغْفُورِ ذُنُوبُهُمْ الْمُكَفَّرِ عَنْهُمْ سَيِّئَاتُهُمْ,"whose sins are forgiven, whose evil deeds have been pardoned."
,وَ اجْعَلْ فِيمَا تَقْضِي وَ تُقَدِّرُ,"And from what You decree and ordain,"
,أَنْ تُطِيلَ عُمْرِي وَ تُوَسِّعَ عَلَيَّ فِي رِزْقِي وَ تَفْعَلَ بِي ...,"let my life be lengthened,
and increase my sustenance, and . . ."
,,Hajaat
