line id verse number,arabic text,english translation text
,,Allahuma Fi Amdoodli
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah, the All-merciful, the All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Allah bless Muhammad and the family of Muhammad.
,اللّهُمّ امْدُدْ لِي فِي عُمْرِي،,"O Allah: (please do) prolong my lifetime,"
,وَأَوْسِعْ لِي فِي رِزْقِي،,"And expand my sustenance,"
,وَأَصِحّ لِي جِسْمِي،,"And make my body healthy,"
,وَبَلّغْنِي أَمَلِي،,"And make me attain my hopes,"
,وَإِنْ كُنْتُ مِنَ الأَشْقِيَاءِ فَامْحُنِي مِنَ الأَشْقِيَاءِ,"And if I am written with the unhappy ones, (please) erase my name from this list,"
,وَاكْتُبْنِي مِنَ السّعَدَاءِ،,"And write it with the happy ones,"
,فَإِنّكَ قُلْتَ فِي كِتَابِكَ المُنْزَلِ عَلَى نَبِيّكَ المُرْسَلِ,"For You have said in Your Book that You revealed to Your missioned Prophet,"
,صَلَوَاتُكَ عَلَيْهِ وَآلِهِ:,Your peace be upon him and his Household:
,(يَمْحُو اللّهُ مَايَشَاءُ وَيُثْبِتُ وَعِنْدَهُ أُمّ الكِتَابِ),"“Allah makes to pass away and establishes what He pleases, and with Him is the basis of the Book.”"
