line id verse number,arabic text,english translation text
,دُعَاؤُهُ عِنْدَ خَتْمِهِ الْقُرْآنَ,"Dua Khatmul Qur’aanBy Imam Sajjad (a.s)
Sahifa As-Sajjadiya
Dua No - 42"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍوَ آلِ مُحَمَّد,"O Alláh bless
Muhammad and the family of Muhammad."
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah,
the All-merciful, the All-compassionate"
,اَللَّهُمَّ إنَّكَ أَعَنْتَنِي عَلَى خَتْمِ كِتَابِكَ,"O Allah, you have helped me complete your book"
,الَّذِي أَنْزَلْتَهُ نُوراً وَجَعَلْتَهُ مُهَيْمِناً,which you sent down as a light and appointed as a guardian
,عَلَى كُلِّ كِتَابٍ أَنْزَلْتَهُ،,"over every book You have sent down,"
,وَفَضَّلْتَهُ عَلَى كُلِّ حَدِيثٍ قَصَصْتَهُ,"preferring it over every narrative which You have recounted,"
,وَفُرْقَاناً فَرَقْتَ بِهِ بَيْنَ حَلالِكَ وَحَرَامِكَ،,"a separator, through which You have separated Your lawful from Your unlawful,"
,وَقُرْآناً أَعْرَبْتَ بِهِ عَنْ شَرَائِعِ أَحْكَامِكَ،,"a Qur’an, through which You have made plain the ways of Your commandments,"
,وَكِتَاباً فَصَّلْتَهُ لِعِبَادِكَ تَفْصِيلاً،,"a book, which You have distinguished very distinctly for Your servants,"
,وَوَحْياً أَنْزَلْتَهُ عَلَى نَبِيِّكَ مُحَمَّدٍ صَلَوَاتُكَ عَلَيْهِ وَآلِهِ تَنْزِيلاً،,"a revelation, which You have sent down, a sending down, upon Your prophet Muhammad(Your blessings be upon him and his Household)."
,وَجَعَلْتَهُ نُوراً نَهْتَدِي مِنْ ظُلَمِ الضَّلاَلَةِ وَالْجَهَـالَةِ بِـاتِّبَاعِـهِ،,"You appointed it a light through following which we may be guided from the shadows of error and ignorance,"
,وَشِفَـاءً لِمَنْ أَنْصَتَ بِفَهْمِ التَّصْدِيقِ إلَى اسْتِمَاعِهِ،,"a healing to him who gives ear, with sincerity of understanding, upon listening to it;"
,وَمِيزَانَ قِسْطِ لاَ يَحِيْفُ عَنِ الْحَقِّ لِسَانُهُ،,"a just balance whose tongue does not incline away from truth,"
,وَنُورَ هُدىً لاَ يُطْفَأُ عَنِ الشَّاهِدِينَ بُرْهَانُهُ،,"a light of guidance whose proof is not extinguished before the witnesses,"
,وَعَلَمَ نَجَاةٍ لاَ يَضِلُّ مَنْ أَمَّ قَصْدَ سُنَّتِهِ,"and a guidepost of deliverance, so that he who repairs straight way to its prescription will not go astray"
,وَلاَ تَنَالُ أَيْدِي الْهَلَكَاتِ مَنْ تَعَلَّقَ بِعُرْوَةِ عِصْمَتِهِ،,And he who clings to its preservation's handhold will not be touched by the hands of disasters.
,اَللَّهُمَّ فَإذْ أَفَدْتَنَا الْمَعُونَةَ عَلَى تِلاَوَتِهِ،,"O Allah, since You have given us help to recite it"
,وَسَهَّلْتَ جَوَاسِيَ أَلْسِنَتِنَا بِحُسْنِ عِبَارَتِهِ،,"made smooth the roughness of our tongues through the beauty of its expression,"
,فَاجْعَلْنَا مِمَّنْ يَرْعَاهُ حَقَّ رِعَايَتِهِ،,"place us among those who observe it as it should be observed,"
,وَيَدِينُ لَكَ بِاعْتِقَادِ التَّسْلِيْمِ لِمُحْكَمِ آيَاتِهِ،,"serve You by adhering in submission to the firm text of its verses, and"
,وَيَفْزَعُ إلى الإِقْرَارِ بِمُتَشَابِهِهِ وَمُوضَحَاتِ بَيِّنَاتِهِ.,seek refuge in admitting both its ambiguous parts and the meaning of its clear signs
,اَللَّهُمَّ إنَّكَ أَنْزَلْتَهُ عَلَى نَبِيِّكَ,"O Allah, You sent it down upon Your prophet"
,مُحَمَّدٍ صَلَّى اللهُ عَلَيْهِ وَآلِهِ مُجْمَلاً،,Muhammad (Allah bless him and his household) in summary form
,وَأَلْهَمْتَهُ عِلْمَ عَجَائِبِهِ مُكَمَّلاً،,"inspired him with the science of its wonders to complement it,"
,وَ وَرَّثْتَنَا عِلْمَهُ مُفَسَّراً،,"made us the heirs of its knowledge as interpreters,"
,وَفَضَّلْتَنَا عَلَى مَنْ جَهِلَ عِلْمَهُ،,"made us to surpass him who is ignorant of its knowledge,"
,وَقَوَّيْتَنَا عَلَيْهِ لِتَرْفَعَنَا فَوْقَ مَنْ لَمْ يُطِقْ حَمْلَهُ.,And gave us strength over it to raise us above those not able to carry it.
,اَللَّهُمَّ فَكَمَا جَعَلْتَ قُلُوبَنَا لَهُ حَمَلَةً،,"O Allah, just as You have appointed our hearts as its carriers"
,وَعَرَّفْتَنَا بِرَحْمَتِكَ شَرَفَهُ وَفَضْلَهُ،,"And made known to us through Your mercy its nobility and excellence,"
,فَصَلِّ عَلَى مُحَمَّدٍ الْخَطِيْبِ بِهِ،,"so also bless Muhammad, its preacher,"
,وَعَلَى آلِهِ الْخُزَّانِ لَهُ،,"and his Household, its guardians,"
,وَاجْعَلْنَا مِمَّنْ يَعْتَرِفُ بِأَنـَّهُ مِنْ عِنْدِكَ,"And place us among those who confess that it has come from You,"
,حَتَّى لاَ يُعَارِضَنَا الشَّكُّ فِي تَصْدِيقِهِ,"Till there may be no doubt in our minds when affirming its truth,"
,وَ لاَ يَخْتَلِجَنَا الزَّيْغُ عَنْ قَصْدِ طَرِيقِهِ.,or deviation from its straightforward path shake us
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَآلِـهِ،,"O Allah, bless Muhammad and his Household"
,وَاجْعَلْنَا مِمَّنْ يَعْتَصِمُ بِحَبْلِهِ،,"And make us one of those who hold fast to its cord,"
,وَيَـأْوِي مِنَ الْمُتَشَـابِهَاتِ إلَى حِرْزِ مَعْقِلِهِ،,"seek haven from its ambiguities in its fortified stronghold,"
,وَيَسْكُنُ فِي ظِـلِّ جَنَاحِهِ،,"rest in the shadow of its wing,"
,وَيَهْتَدِي بِضَوْءِ صَبَاحِهِ،,"find guidance in the brightness of its morning,"
,وَيَقْتَدِي بِتَبَلُّجِ إسْفَارِهِ،,"follow the shining of its disclosure,"
,وَيَسْتَصْبِحُ بِمِصْبَاحِهِ،,"acquire light from its lamp,"
,وَلاَ يَلْتَمِسُ الْهُدَى فِي غَيْرِهِ.,And do not seek direction from any other than it.
,اَللَّهُمَّ وَكَمَا نَصَبْتَ بِهِ مُحَمَّداً عَلَماً لِلدَّلالَةِ عَلَيْكَ،,"O Allah, just as through it You have set up Muhammad as a guidepost to point to You"
,وَأَنْهَجْتَ بِآلِهِ سُبُلَ الرِّضَا إلَيْكَ.,"And through his Household You have made clear Your good pleasure's roads to You,"
,فَصَلِّ عَلَى مُحَمَّدٍ وَآلِهِ,so also bless Muhammad and his Household
,وَاجْعَلِ القُرْآنَ وَسِيلَةً لَنَا إلَى أَشْرَفِ مَنَازِلِ الْكَرَامَةِ،,"And make the Qur’an our mediation to the noblest stations of Your honour,"
,وَسُلَّماً نَعْرُجُ فِيهِ إلَى مَحَلِّ السَّلامَةِ،,"a ladder by which we may climb to the place of safety,"
,وَسَبَباً نُجْزَى بِهِ النَّجَاةَ فِي عَرْصَةِ الْقِيَامَةِ،,"a cause for our being repaid with deliverance at the Plain of Resurrection,"
,وَذَرِيعَةً نُقْدِمُ بِهَا عَلَى نَعِيْمِ دَارِ الْمُقَامَةِ.,a means whereby we may reach the bliss of the House of Permanence
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَآلِهِ,"O Allah, bless Muhammad and his Household,"
,وَاحْطُطْ بالْقُرْآنِ عَنَّا ثِقْلَ الأوْزَارِ،,"lessen for us through the Qur’an the weight of heavy sins,"
,وَهَبْ لَنَا حُسْنَ شَمَائِلِ الأَبْرَارِ,"give to us the excellent qualities of the pious,"
,وَاقْفُ بِنَا آثَارَ الَّذِينَ قَامُوا لَكَ بِهِ,And make us follow the tracks of those who stood before You
,آنَاءَ اللَّيْلِ وَأَطْرَافَ النَّهَارِ,"In the watches of the night and the ends of the day,"
,حَتَّى تُطَهِّرَنَا مِنْ كُلِّ دَنَسٍ بِتَطْهِيرِهِ،,such that You purify us from every defilement through its purification
,وَتَقْفُوَ بِنَا آثَارَ الَّذِينَ اسْتَضَـآءُوْا بِنُورِهِ،,And make us to follow the tracks of those who have taken illumination from its light
,وَلَمْ يُلْهِهِمُ الأَمَلُ عَنِ الْعَمَـلِ فَيَقْطَعَهُمْ بِخُدَعِ غُرُورِهِ.,"and whom expectation has not distracted from works, cutting them off through its delusions' deceptions!"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَآلِهِ,"O Allah, bless Muhammad and his Household"
,واجْعَلِ القُرْآنَ لَنَا فِي ظُلَمِ اللَّيَالِي مُونِساً,And appoint the Qur’an for us a companion in the darkness of nights
,وَمِنْ نَزَغَاتِ الشَّيْطَانِ وَخَطَرَاتِ الْوَسَاوِسِ حَارِساً،,"And a guardian against the instigations of Satan and confusing thoughts,"
,وَلِأَقْدَامِنَا عَنْ نَقْلِهَا إلَى الْمَعَاصِيْ حَابِساً،,"And a restraint to our steps from moving towards sin,"
,وَلِأَلْسِنَتِنَا عَنِ الْخَوْضِ فِي البَاطِلِ مِنْ غَيْرِ مَا آفَةٍ مُخْرِساً،,"for our tongues a silencer without blight preventing a plunge into falsehood,"
